-2.339160053213216670e-02,9.208725467891630892e-03,5.298038502531298398e-03,-3.073332023542348426e-02,-1.374051555024872751e-01,-3.138882984840046797e-02,5.334583907390222368e-02,-5.401504217551934828e-02,-3.309497473029007070e-02,1.894291810298873724e-01,1.472554070438550355e-01,3.392708252160867195e-03,-1.051468931179587174e-01,-7.367979571129811001e-02,-4.462150443872871242e-02,2.881420563895575326e-01,6.460902390773081566e-03,1.241843067175101845e-01,9.586675796687976758e-02,-3.746863140897973427e-02,9.860335361540407961e-02,2.761243109828184772e-02,-6.386256595893384513e-02,3.690367084371130261e-03,9.088053008886006964e-03,5.555386364298030982e-02,-1.066946387656012157e-01,1.498303230121774687e-01,-3.952002990436962598e-02,1.952776272564232807e-01,-8.935342005246846298e-02,-1.223373946460098588e-01,-4.765389399147645227e-02,-2.497547459172059364e-02,1.169523120191990340e-01,1.858786291902165821e-01,-1.889354484419548397e-01,1.225704591089902817e-01,-9.310337093585073498e-02,3.263777220467446033e-02,2.980345686044110279e-02,4.976706606878735645e-02,6.165610179450490419e-02,-1.632221060473455498e-01,3.347968260220392928e-02,1.659119871121063905e-01,-3.597895099360386845e-02,-1.572025737459553305e-02,5.586732610312170055e-02,-2.265551022164782879e-02,-4.621504109331162069e-02,-9.605492674184795687e-02,3.770353688420795268e-02,-1.152741573033395223e-02,2.029446865585277093e-01,1.313663262775206508e-01,-8.637977460361405402e-02,-4.934843542966113605e-02,3.739489141980700121e-02,2.007340465607818439e-02,-1.131580074549153186e-01,-2.091264693694173255e-02,2.321869329856839359e-01,4.206210420491597601e-02,1.418230384931544463e-01,9.318910421831878843e-02,-3.667453395966917273e-02,1.273628420941255168e-01,1.516241926100183601e-01,-1.143434026005705068e-01,-7.770382208602834816e-03,-1.673716941912754552e-01,-6.579141392565768243e-02,3.281529968759754057e-02,3.734913743266465164e-02,9.169885929155269233e-02,-2.003153507498133326e-02,9.958748362557230671e-03,7.032532852247093402e-02,2.309944238060254729e-02,-1.739553210755475504e-02,-3.978379192470081309e-03,4.973728836513919421e-02,6.704223458567280802e-02,-4.928085395819820080e-03,1.036897258765579893e-01,7.211783143759362136e-02,2.431107082063415636e-01,-1.374270522443060416e-01,-5.241296485595449417e-02
4.393681160706971317e-02,2.844964962140458797e-01,-1.145745769520684076e-01,5.632469574875834800e-02,1.274235173311330793e-01,1.652493463430969589e-01,-1.681381838280345681e-02,-7.181099889230807554e-02,-3.181423733819724320e-01,5.855091809919853174e-02,-2.574945658806502766e-02,4.263187511257499063e-02,-6.853681307603942674e-02,5.475291421972964395e-02,1.907141326051425279e-01,-2.036557174364011721e-02,-1.666954190850864492e-01,-5.086039210537750266e-02,1.441735905328214717e-01,2.495251868587911592e-01,3.479802484863488143e-02,-7.771208826271433501e-02,7.025885336587636698e-02,2.166772668621388676e-01,-1.905154950068512210e-01,9.488446005204261013e-02,1.578132561042155380e-01,-5.578640339692421402e-02,-1.438999013640889779e-01,-1.211998475175536799e-01,-1.182072529328814930e-01,-4.519021569480113909e-02,2.317360409619499406e-01,1.885612451211862196e-03,-1.352064146216515050e-01,-1.176503302973141429e-01,-8.682751670149249645e-02,-7.896991746774044418e-02,-2.758773374235847647e-02,-6.824636069473961897e-02,3.823959947362387535e-02,2.254426252229510541e-01,5.457717577418860766e-02,-3.498939519198637077e-02,-8.643468835717658949e-02,2.973782675964271871e-02,1.285394812395896369e-01,-2.884473480046505500e-01,7.272793625689215335e-02,-6.616575307812740114e-02,8.049184704777760657e-02,-4.939022599237720412e-02,-1.243731218377605065e-02,-5.025139899804382387e-02,-3.311452961258463945e-02,3.229278969900311463e-02,-1.925726871542141894e-01,1.793496032666929141e-01,1.246012496355329152e-01,5.434103571163342167e-02,1.056962822264970320e-01,-5.190395561527428453e-02,2.787935249846728095e-02,-1.118420938466247599e-01,-1.001111176696759530e-01,-1.882051030826738941e-02,-3.005374566758157728e-01,3.760808925223375204e-02,-2.122679243633207938e-02,1.634722817229473241e-02,-6.397246080135018075e-03,5.087712722589860653e-02,-2.526731499189778518e-02,-3.294534272289673660e-01,7.430193774270735241e-02,1.342731618626908097e-01,-1.500099105718996906e-01,-3.223108456780744008e-02,1.806228460961137317e-01,-2.577302902227622539e-02,-8.742156302690756720e-02,-2.039975356514077687e-01,-8.980979829652532831e-02,1.662268687377257276e-02,1.237748811519770176e-01,-1.234915464659568779e-01,-1.876257876695253402e-01,1.595033403583939399e-02,4.672607781735845650e-02,-1.217812386812209408e-01
-1.426993633044925380e-01,-3.430505551507108675e-01,-9.210807512348755111e-02,3.474236312852335955e-03,-2.396393418760560112e-01,6.940425273758310531e-02,-8.595896090705894277e-02,2.503803606991599762e-01,3.729745377023867270e-02,-2.048324712008325610e-01,-1.715739679050595767e-01,4.255163090506206697e-02,4.444724243933739771e-02,-1.390573566055806204e-02,-9.147746346728106992e-02,1.279038407077032202e-01,-1.385846343475870268e-02,-3.216864243342853480e-01,-1.273818315180059169e-01,1.521758264968903597e-03,-3.234072050815160471e-01,8.930310300543510549e-02,-1.349526247588126726e-01,2.510090104870372762e-01,1.364002143755260743e-01,-3.795453918828068374e-01,-1.953027255284650598e-01,7.071704082409736858e-02,-1.227152762927376239e-01,1.120783529168636466e-01,-1.856655860709454930e-01,-3.169263993219580411e-01,-3.760816268383969097e-01,-3.476529145972735435e-01,1.623042497336112111e-01,-7.434571126977286559e-02,-1.815929416154482556e-02,5.304495252863063171e-02,-8.999711212303095065e-02,1.025471624592344116e-01,-1.146958812723028291e-02,-2.866243109762077815e-02,8.926648030731015870e-02,-7.128493822299687699e-02,2.047959268952931622e-01,1.955325329795678385e-02,-4.656274655865450668e-02,4.964082017154174825e-02,-9.708426162024799688e-02,3.194535503176646474e-01,-2.208168168939454445e-01,4.070921020704697940e-02,2.380849270002108331e-01,-1.133072685249210260e-01,-1.965105847676365258e-01,-2.470670480466966024e-02,6.685262207596809510e-03,-4.286890184988729202e-01,3.372854874894060662e-01,1.327128149584916317e-01,2.403012605008645053e-01,-6.828838444168010280e-02,-9.224692693878974725e-02,-1.179229482331884682e-01,-2.701002343073274740e-03,6.304182843274813708e-02,8.450290434649816718e-02,-4.478380810263530853e-01,-7.257639087030751113e-02,1.396839147201572040e-01,7.510129266941995008e-02,-7.245002245965535825e-02,-5.420998420391745509e-02,1.446762608536074357e-01,7.833601912738560880e-02,1.566023068905744026e-02,2.625243780510114755e-01,1.727855606045906878e-01,2.171743995342605427e-01,-3.493627944995703755e-02,-1.339393800744528018e-01,-5.633248110754057042e-02,-2.260474914103252353e-01,-2.904357413444360048e-01,2.337845714464952224e-04,-2.895406363091461519e-03,-2.090478497428565480e-02,-2.131050009670645562e-01,8.592106535380462928e-02,1.201728064666555684e-01
3.280109483560782885e-02,1.920038857876334992e-01,-2.110169118109297137e-01,3.787440636692514517e-01,9.051424918583997337e-02,1.101756586387808191e-02,-7.158974655910717300e-02,1.126427159623720198e-01,-1.686024534840672717e-01,3.917702400915973326e-02,6.380002938243919952e-02,1.580822118115820796e-01,-1.795518803166914756e-01,-4.888923203299855302e-02,-4.160625332173784052e-02,-3.031444375372235323e-01,-1.431154334818800500e-01,9.220577191331984224e-02,1.893212380521762106e-01,1.154034762529036577e-02,1.966297130989772823e-01,2.093665139512334433e-02,-1.334615546882780002e-01,1.820214060820463152e-03,4.070227546928269213e-02,-1.820366155220555782e-01,5.640469354328293827e-02,-4.230712662767818072e-02,3.660172438872996703e-02,-3.044384256650226397e-02,-1.356289444827123158e-01,8.771210627101078128e-02,-5.240646433698616102e-02,2.395491632467704468e-01,1.049116145276677431e-01,-1.694749229606307972e-01,2.451147501295855569e-02,-2.646948796159401956e-02,-5.406639241949254878e-04,1.272273899762791372e-01,7.029903550305937644e-03,-1.005350652195515920e-01,1.729171654939554992e-01,-4.387515785329103649e-03,-4.728636104603196194e-02,-8.109207631389314663e-02,3.223141089566253781e-01,-1.217616736088243251e-01,1.721000755153864747e-01,7.682937168122538907e-02,2.267178099313008899e-01,1.082112257618002421e-01,-2.713821675695764473e-03,1.302838974225577762e-01,1.056611538270626257e-03,2.416363353810447034e-01,-9.943809375928731875e-02,-1.562773494050879730e-01,6.219151923891375749e-02,-1.500902598478351946e-01,-4.945925227505160865e-02,2.997796809093886475e-02,-1.689656638431047686e-01,3.291890733944678044e-02,-5.007987297559769735e-02,3.029999897226156105e-02,-8.784664089719620983e-02,1.391302074641853626e-01,-6.818030150934158151e-02,-7.516286828875878845e-02,-2.678842021689503694e-02,8.337998265944961129e-02,-1.446809259314502626e-02,-1.645256659882839145e-01,-5.800600731734662646e-02,-9.618147934124046672e-02,-7.191722187226329277e-02,-1.332881958144356560e-01,-4.431940798302118345e-02,1.815718167717909337e-01,1.275414095151045785e-02,-5.972761724005153788e-02,3.235915572709008869e-01,4.499396677966008978e-02,2.606474509283172869e-02,9.911185509745740196e-02,-1.172646736177269805e-01,3.430614867539135138e-01,-1.349050275554952993e-01,1.113974537018410788e-01
1.337781899660458462e-01,-3.275603134749515144e-01,-1.662695381798373062e-01,-2.209575147669931572e-01,1.773486036824782897e-01,2.539460006638373235e-01,-5.730168927538171336e-02,1.729150909093441768e-01,1.974200221676463418e-01,2.866985399638154186e-02,3.471075520880188559e-01,1.116587036399001726e-01,-9.811718762444671116e-02,-3.589630110466923013e-02,-5.685639280634652987e-02,7.504482788585496722e-02,-3.957632019073494684e-02,1.770713634080867682e-01,-2.085784705168233777e-01,-2.482685273130488812e-01,9.649322939562203494e-02,-6.208258382090840743e-02,-5.409645866392841229e-02,-4.577757959358773054e-01,3.553086517543186523e-02,-1.032187958951785306e-01,-3.221489262689501004e-02,-2.051694763762072077e-02,-2.960019331879053528e-01,6.736663634574679635e-03,5.693805488658649702e-03,-2.952305987464871537e-02,-1.214908509638287365e-01,-6.294173724950348492e-02,2.139279229408182492e-01,1.244609189361901430e-01,2.373102090006008191e-01,9.185496038918103401e-02,-7.086470399592963154e-02,-2.375854094127876348e-01,6.468795812700317560e-02,-5.592831857482777336e-02,-3.419734489937296673e-01,3.318074364550212263e-02,1.906333509388598024e-01,-1.017206961547166425e-03,-3.867294627553873876e-01,9.451839709609902163e-02,-9.814734067010208451e-02,-1.205886877575405164e-01,4.017091004248109914e-02,-6.572980402051707000e-03,-2.732240916173797607e-01,-1.700330589709383167e-01,5.529794596519691657e-02,6.171138351808768546e-02,1.188638426450306373e-01,2.844131130251506545e-01,-2.504535881483960919e-02,5.200755293388064499e-02,1.480509165537049199e-01,-2.809444503302939156e-01,-1.440696605794772045e-01,-6.915196811665129395e-02,5.256107651730428099e-02,1.584284069448644028e-01,1.297366597363669161e-01,3.904055649695269831e-02,-1.966258036961684164e-01,-1.442459706291901178e-01,8.711469082614047010e-02,-1.322033443549821240e-02,1.681942199105253832e-01,-1.381616361132522730e-01,2.332404068124300234e-01,7.676825569805059875e-03,-1.141598915787146312e-01,2.360122111523250410e-01,-6.845594898417339813e-02,1.116272945411799500e-01,-5.973401857560352302e-02,-1.615667142879160384e-02,1.652294532374395386e-01,2.012710092147828884e-03,-1.937930352899674136e-01,-2.809487124261676304e-03,-9.436934798251649104e-02,-2.522297868744018817e-02,1.852565734922190926e-02,7.848497908388618952e-03
1.882702292634979013e-01,-3.760005668464652673e-02,2.408013327403247805e-01,-6.473225675366112153e-02,8.525857237018638624e-02,-1.342927646144695397e-01,1.195428563191848065e-01,-7.125323902639504881e-02,-9.003106200450278207e-03,-2.585517214494754273e-02,1.521480262012393780e-01,1.339514042812582628e-01,2.968602275881943378e-02,-4.726824508315478207e-02,-5.305746237153867451e-02,-1.159047086800082393e-01,3.360537948752136822e-02,1.963997224911795403e-01,-8.388469433459783131e-02,-2.284022376295641588e-01,5.919653034100318817e-02,-8.886536422703526783e-02,2.758372947559378438e-02,-5.333421660865144548e-02,-7.220596501467603512e-02,6.934982169757063220e-02,-3.435993697620824683e-02,-2.332536097688522603e-01,2.056644623696199103e-01,1.353079708361532574e-01,-2.533736016372125505e-02,5.211327226064674939e-02,1.288228814569740421e-01,1.621477972390196198e-01,2.676556697497883830e-02,5.947168126755794648e-02,-1.005360671422041580e-01,-7.438516373741978216e-02,1.349859495025115819e-01,1.206767233641753007e-01,-1.216192030331241652e-01,1.720533772720057031e-01,1.617673806565383607e-02,-3.895985863351033446e-02,8.451403480138755531e-02,1.255364786404169486e-01,2.753134282328518201e-01,1.324247306442053740e-01,-1.099110415739330826e-01,5.329560318489352626e-03,1.303702873036623744e-01,-2.960740637205344292e-02,1.281530186709418928e-01,9.189999136938926949e-02,-1.709153130094909212e-01,-3.695388147640512461e-02,-5.914375217942033358e-02,-9.749766735516605942e-02,-2.017694739541000745e-02,-8.115350269159743446e-02,-1.665282731585973619e-01,2.221949211354491346e-02,-6.614159566274789570e-02,-1.200445174773088070e-01,5.067559891897980423e-02,6.032374655627426030e-02,3.634319085819641415e-02,3.417843678180301076e-02,1.010318917602120170e-01,1.438877937325852389e-02,-3.495208721095760529e-02,-1.236977155390467237e-01,1.130081421099553007e-01,4.458234479911599851e-02,1.141499388420949140e-01,-4.174882665147072736e-02,-2.569656682222034028e-01,-9.246243477603847960e-02,5.832782835872496463e-02,-2.724104365251840409e-01,1.701465514502978511e-03,-4.798282476482471776e-02,1.470657583494149392e-02,2.408343216100993292e-02,-6.684455403178740651e-02,6.911652751175083320e-02,-1.108750640997583914e-01,2.142104507161662341e-01,-5.949464453789970325e-02,1.228170558305945181e-01
-7.819757334980649566e-02,-1.470181820285112323e-02,-3.499909594958325321e-02,-2.260983925622789548e-01,-1.374632505958970630e-01,-6.115663396463971030e-02,-3.350702000858382656e-02,-8.325156553290857797e-02,-2.338822453903837140e-01,2.406717668029298429e-01,-5.352153503238822260e-04,2.038672036500598361e-01,-9.325104754697688403e-02,-9.517079323329430407e-02,-1.067689994211617199e-01,4.347609053718917878e-04,1.963178283460310369e-01,-3.623744125798445959e-01,-3.740985413194216069e-01,4.894491141901015363e-02,-8.086559550572308686e-02,-1.912540781205190332e-01,-1.202676903904901645e-01,-6.867806542953621904e-03,2.202688330273660233e-01,9.315261372175052956e-02,-1.317619641445081161e-02,1.945246152327821942e-01,-3.261306739079612022e-02,-1.874379962034059266e-01,1.294531767896348051e-01,-3.345948781812405071e-01,2.639592689901211764e-01,-1.904165893500744944e-01,2.719525301693628827e-01,-1.226381822583752779e-01,-1.264584126687439691e-01,-8.519627459331467756e-02,-6.435273188848913972e-02,3.502004087908254515e-02,1.249391473781488182e-01,2.416903595183488018e-01,3.886391881389371084e-01,2.631163212703164778e-01,-7.380083595838296540e-02,-7.897169765692980958e-02,-7.348213859876104315e-02,2.041475882419389321e-01,-1.094440681630918372e-01,5.543802708357260106e-02,-3.238315564015290665e-02,4.308073596472043743e-02,-9.078505615403123508e-02,-7.632412463648893808e-02,-1.338318557601449743e-01,-2.102761184876520209e-02,-1.885710994951787234e-01,1.139767615047911076e-01,2.330829847941717423e-02,1.444205672072980395e-01,-1.445832147192479267e-01,-7.019743629324852463e-02,-1.034763979583648852e-01,-8.737815332334962493e-02,1.438199376729196455e-01,-1.197008718969524016e-01,8.307826563435098677e-02,-8.035755035307221017e-03,-3.251802206989342497e-02,-2.545429497231841212e-02,3.448871196342461753e-01,-4.862982365452066941e-02,-2.837051101361260375e-01,3.915680542438872841e-02,2.209548531246492697e-01,4.544551783044638027e-01,1.650280479703783165e-01,8.495738403371815017e-02,-4.317481866843145832e-01,-1.219467800609887048e-01,1.940856814218537910e-02,1.590066852068813819e-02,-4.452921921597037258e-01,-2.655949447179625431e-02,-4.177173006701234009e-02,5.074296546550124444e-03,8.598279940640876293e-03,-7.426603615959519178e-02,4.009139509895889159e-02,-8.242371887766868077e-02
3.756636523078204365e-02,1.793641716899719851e-01,-3.349956722393376829e-01,-2.597859045154835567e-01,-6.247807659821062037e-02,1.475865677815256793e-01,2.145710302120807430e-03,4.347027007520714026e-01,5.788781213369077472e-01,4.531683993386258491e-01,1.603015551654825843e-01,-7.182609764395532226e-01,-4.679761972271533343e-01,1.909706466513798606e-01,2.570055315593841039e-01,1.096533774520968424e-01,-1.973468913799678037e-02,-1.024364816158819802e-01,-5.334762253218234829e-01,3.200921463687744217e-01,-3.680880910962781583e-01,-1.402195930500290122e-01,-2.425846219451286145e-01,-4.491780920039378094e-02,-3.866445252192436954e-01,3.725215887954028693e-01,-1.750594701929454045e-01,2.818321239509815127e-03,-9.813828967300337880e-02,1.240973108906908151e-01,-1.725178172545336064e-01,6.614271579949929092e-02,8.384307454505450508e-02,2.296708305768878911e-01,2.280316242672613958e-01,-1.562384061704552018e-01,7.670637798813906283e-02,3.349808073497005656e-02,-1.999558567760831296e-01,3.302734275027737754e-01,-3.366387115948257236e-01,6.055992508068583913e-01,2.136829904929603563e-01,5.081633355482243486e-01,8.197140052256479681e-02,-1.095760048834162892e-01,1.426233890059361853e-01,-6.205966469418113807e-01,1.137792487001959008e-01,-5.050097429200753885e-01,1.580676619918327530e-01,-1.482861000142730312e-01,5.966224871594735246e-01,-9.838064313765797209e-02,1.225999558736778627e-01,-3.958934529081067355e-01,6.626918457924507733e-01,4.857113851255693837e-01,3.807784139030475634e-01,-2.456335816504333705e-02,-2.241926136572329128e-02,2.458443292896952612e-03,-1.494690348969514131e-02,-2.967574304005360930e-01,-7.913106331759159340e-02,-3.795571467651505382e-02,-2.008581467856910552e-01,2.525987343471012281e-01,7.974621656228972344e-02,-6.929742118546536322e-02,1.516460582626590059e-01,-3.065895872788965137e-01,-6.911010004983307864e-01,1.369001559261946999e-01,3.106774944988381915e-01,4.702494284316728335e-01,9.982382483236253157e-02,1.417160081646771375e-01,-1.904014764465989384e-01,-4.503217338133188030e-01,-3.936657378930690648e-02,1.685101791055408915e-01,-1.161869346422378241e-01,9.692070289700494001e-02,-2.554772667080124071e-01,-2.149819289793092614e-01,7.701167522842912450e-02,-5.030185303540901653e-01,-2.578676944855513159e-02,-4.378029626281208092e-02
1.183155314132963848e-01,7.990240293179511066e-02,-9.495952606125797335e-03,1.059486355145895370e-01,4.026569962518414258e-02,-1.150051097921815507e-01,-1.580664328008264397e-01,-1.799374138754537833e-01,2.728364624020886420e-01,1.433485443821266303e-01,7.771176793867137778e-02,-2.105729310849223657e-01,-1.504409517084308312e-01,-3.596303982527417759e-02,2.180468340072518746e-02,-1.056329448089897080e-02,-6.236299303712096453e-02,1.183138031566978443e-01,-9.614419886272938809e-02,1.044288746405548640e-02,1.312964115071736659e-01,-1.948397145856112789e-01,1.034791899946861937e-01,3.310725689806020416e-02,-6.572800909343179399e-02,-5.114634100210599388e-02,-9.859490196905711101e-02,-3.755398374594673492e-03,-1.490194972384214223e-01,7.553990421016162915e-02,5.497453289034224394e-02,2.847062160235469541e-02,-1.007235378549628524e-01,5.205439071788071914e-02,1.011155804304155748e-01,-8.969435193838601328e-02,-3.532348473539139583e-02,-4.081746150281716223e-02,4.401158432327456627e-02,1.270920318424783868e-01,1.077451051402102816e-01,-5.378843727632081489e-02,-7.789931884713077737e-02,-1.161223355756353659e-01,3.733983878751975793e-02,1.435381771325673628e-01,8.586815463997653219e-02,-5.210979677016475131e-02,8.256127346058513006e-02,4.013474693019947193e-02,-5.129560248684409546e-02,-1.670599711264548204e-01,-6.669663068963226082e-02,2.032137376485161281e-02,-1.597422841445134412e-01,-9.825937389627996399e-02,-7.299830667150417063e-02,-1.806685905462137032e-01,-7.547449826054844664e-03,-1.039602191491086486e-01,3.452091122635785742e-02,3.898681414145946378e-02,7.082897933829821087e-04,1.331541310499957491e-02,-1.985164589194489751e-02,-1.055027948091859756e-02,2.324133462623170776e-02,1.152425483339210646e-02,1.565243657429157484e-02,-1.469875554892967895e-01,7.323875207431106149e-02,-4.629012570508067581e-02,1.163676848656156892e-01,-1.021624412298510198e-01,3.390177483420814264e-02,9.827429094067526016e-02,-2.025876156370022205e-02,1.451185225628016419e-02,6.124407265485148216e-02,-6.341830201298519210e-02,2.519642893450321774e-02,1.854303592441266038e-02,5.891424302792840767e-02,-1.452063597475906631e-01,1.095894484169770977e-02,1.347349242660819957e-01,-6.007949063965154629e-02,5.616060502347561267e-02,6.654537178368054307e-02,3.985115751071170720e-02
2.629587935144161448e-01,-1.149888168703091657e-01,-9.664060270401753083e-02,1.345591491654274385e-01,-8.392296313050126577e-02,-2.447799721189820032e-01,-7.419449620810736334e-02,1.801593791488518559e-01,7.835572320145163527e-02,-5.777303214450630470e-02,3.603680611716923721e-02,-2.003723951407049564e-01,3.045878521821536108e-02,-5.224875466115701944e-02,-1.100229913964825001e-01,-6.728216040926546238e-02,-8.269214299696438231e-02,6.774928515803742279e-02,-1.905512038860299462e-01,1.414183721244498815e-01,1.464442400641108033e-01,6.588730709367861434e-03,1.581001935771098321e-01,-7.786435462029174526e-02,-1.777810074203777513e-01,-1.027573724092691460e-01,-2.845289044531516820e-02,-2.216406511099299273e-02,1.813460172657781755e-01,6.998262178412962241e-03,1.334104616876531924e-01,-1.210432673895154854e-01,-1.452620614472414917e-01,-4.460520407094505091e-02,1.651645502039365276e-01,1.877914959263582151e-01,-2.362935920744547169e-01,1.821883634590672485e-01,-6.051480115814077826e-02,-1.924275959055027352e-01,2.760677985919639602e-02,1.122374658529645824e-01,-3.732088359840845387e-02,6.998819760911983989e-02,2.700864522688280200e-02,7.243393627924774036e-02,-2.288598700990218324e-02,1.810641552009564087e-02,7.493745067597144816e-02,-4.972928117766290540e-02,4.249915646687819210e-02,-1.117946794647283887e-01,4.580777387858771255e-02,-6.920695277720216587e-02,1.673607629610266989e-01,-1.294702510561863418e-01,1.192495044382939212e-01,-2.332411130418203526e-01,-8.041453991237750357e-03,9.200480118135415109e-02,-1.252271959393204126e-01,-4.026658626025865495e-02,-4.833119406839370136e-02,-7.462420850814036402e-03,-8.957931865021234730e-02,-1.402661046772021025e-01,2.502122127118805994e-01,-1.354588608517409143e-01,-3.346037272798841472e-02,-1.301191289278491314e-01,1.697574072502370246e-01,3.902291938490476397e-01,1.227268779094712325e-01,1.661192242802067565e-01,-5.149592637732040845e-02,4.772447604026255202e-02,3.310365385267696053e-02,4.184977719213198860e-02,-9.736096762813332972e-02,2.282988228940513731e-01,7.085126150931189692e-02,3.253794026228527814e-02,-8.918270145196297016e-02,1.879395967355541042e-01,1.262978705800947912e-02,-1.771949767224362815e-01,2.991756604907376896e-02,-2.464809786068946074e-01,4.754655849928716982e-02,-3.421391779169736247e-01
