4.572231626076041222e-03,2.744058633840408268e-01,1.515457637029026250e-01,1.314548642577642035e-01,1.485867174780220457e-01,4.110548396099934082e-02,-1.171244595668317484e-01,-2.822654954633472268e-01,2.545057927164379730e-01,5.806469119906754184e-02,5.855841242675200453e-01,-1.129414217909307239e-01,5.754629953644377696e-03,-1.289274176832836405e-01,2.692088579673805326e-01,-5.385701269396198088e-01,-1.957113583089805098e-01,4.068316151796141228e-02,-1.524813995758655394e-01,-2.585980895171379260e-02,2.931536900488311836e-01,1.745123872575455592e-01,2.111691916570486438e-02,2.970071657184185643e-01,9.127322409622386223e-02,-3.927423359819635640e-01,2.178281155638841712e-02,-4.982042443654376151e-03,-2.518684340249768838e-01,-5.515312946542267891e-01,-8.438419431566172857e-02,5.613287016830826454e-02,2.364075775485212361e-02,-1.075199848207551434e-01,-5.427372039520582669e-01,2.967300863942082256e-02,6.399003553975420033e-02,-1.698301393988272956e-01,-5.896372891771263502e-02,-8.018084887132764793e-02,6.612787982680268933e-03,-1.577841695319348037e-01,1.532997537928745546e-01,-3.841099855031981924e-01,1.206008046854069038e-01,-1.264422515266054037e-01,-1.169513285115263285e-01,-2.234866024959432929e-01,-5.142539467026871480e-02,2.110877658830479231e-01,-1.185932512560538138e-01,-2.605371693353938575e-02,7.860771128858459744e-02,1.298396178514132360e-01,1.149501645551949808e-01,-3.547354565373604385e-01,1.129694739610413723e-01,-5.406497277549537905e-02,-2.564915308315911524e-01,-8.291246975706385858e-02,2.037484119685587791e-01,-4.801328102343341807e-03,7.278745202181649554e-03,1.350255116874435057e-01,1.719364602452191915e-01,-2.912012464691769442e-01,1.529520609033630241e-01,-5.641924177698365989e-02,-7.398856608741138929e-01,3.838523621378230888e-01,1.076522515056930474e-01,-3.883372182388542676e-02,3.294117085572239034e-01,-3.917232068805043960e-02,-5.340619128924652126e-02,1.145285849093201358e-01,-2.509625067774179374e-01,-7.947765158884724512e-02,4.651160122607082559e-01,-7.463007329658015443e-02
-5.639082956891212223e-02,2.890728938423630656e-01,1.072447210984974753e-01,-4.970634033405041396e-02,-1.095620480045549489e-01,-3.055070880558958743e-02,-1.551832956799779617e-01,-1.467014671139116599e-01,1.639586197414759083e-01,1.313767557027446242e-01,5.077435050599302668e-01,3.927049486721234661e-02,6.655448018905606167e-02,-2.220780304978502984e-01,-2.226508719381143503e-02,-1.638893401236320435e-01,5.720377712645077078e-02,5.546335437394411122e-02,-9.902047087601714703e-02,1.874075038441863073e-01,-2.444435779779743356e-01,-3.211050912539711311e-01,1.696233079418788814e-01,9.430600721907821116e-02,-5.251665788114722594e-02,-4.467304991824452287e-01,1.352057452797000292e-01,-6.170386385825525968e-04,-3.131342970066372522e-01,2.247459322308443808e-01,-1.473543719311143363e-01,3.258224317845889173e-01,-2.614885512174855431e-01,-7.122974641407668617e-02,-9.079690764133782621e-02,-1.072073278929819989e-01,-1.180878113028263898e-01,1.285265266358758818e-01,-2.879021889561754390e-03,6.961164513146825272e-02,2.079099853992443792e-01,-3.009349092176425433e-01,9.588834153813863281e-02,-1.614660388594731932e-01,-1.529892637575152627e-02,2.088034741261859395e-01,2.537060965984603289e-01,3.325973998272809262e-01,-2.893220816549560426e-01,-4.937722922593677094e-02,-3.163901423080006103e-01,2.432470358338191530e-01,3.464805679219909451e-01,5.765198218796786789e-02,-6.289661761518301752e-02,1.165655548317322404e-01,6.665253633747517462e-03,8.045556895583545753e-02,3.782368968156510358e-01,-4.410903343302493562e-01,1.830210944459121358e-01,-3.888093485586234799e-01,-3.058245313563442633e-02,-2.621458293273216111e-01,2.083164275696338108e-01,5.760041132191579677e-02,-9.971322263996484914e-02,9.324284754577606693e-02,-2.756631009463914039e-01,1.381073628832837352e-01,-5.034746446535689479e-01,-1.773796198249030509e-01,1.715252907827979068e-01,1.349680292399362165e-02,-2.665406121925467664e-01,-6.647570146249844047e-02,-1.442346129828875889e-01,2.414982156613100853e-02,-1.845464329705852891e-01,1.462698305447352951e-02
-1.292316178719790133e-02,2.631452976442134051e-01,-1.234602721679557286e-01,-5.696327569962297138e-02,-1.471799039684517155e-02,-2.298006647106890649e-02,2.570238935810034578e-04,2.552224029346348289e-01,2.065312865413040655e-01,4.849529403710403641e-02,2.402948520257064124e-01,-6.571901776728455991e-02,-1.906963396942887648e-02,-2.080649375146209623e-01,1.120095953887951384e-01,1.627867622990393504e-01,-4.208181150491444728e-02,-2.033794937229536082e-01,7.021097601858272697e-02,6.140076093655097433e-02,-1.558210973988759518e-01,4.285886149858195715e-01,9.997622612221095106e-02,7.151772338699399073e-04,1.175930283588765835e-01,1.182131256201519043e-01,2.073321044744751707e-01,-1.500083376651355493e-01,3.137676767274708012e-01,2.048043965436144309e-01,-1.839692651721852035e-01,4.942813588006408909e-02,-4.183385974416013731e-02,-2.208846770106623614e-01,1.812955951235969421e-01,2.014583473355366916e-01,8.675887144153579533e-02,2.016775010651474520e-01,-1.561520474142770280e-02,9.305350789637244213e-02,-2.282896990327003550e-01,-3.164136852922024290e-01,3.480184536249668059e-01,-1.167720706939615188e-01,-2.763378100105927659e-01,1.411205970030637302e-01,1.986602027011436233e-01,-9.086075888586550575e-02,-1.242396814821946360e-01,-4.351804779813366053e-02,-1.213557135451606567e-01,1.149555213770561829e-01,-6.546489126188663465e-02,-2.562158323265263382e-01,-2.198432794025643733e-01,5.661457995964776918e-02,1.200988505968763886e-01,2.330681198200489079e-02,8.262891585795817395e-02,1.219680680850867421e-02,-3.136198404708379628e-01,1.388552535480417072e-01,-8.681347877939750435e-02,1.738420160847961582e-01,1.219864820578873549e-01,-1.938908753763676773e-01,-9.764012586980462538e-02,-2.581840623950931723e-01,3.656326685830295076e-01,1.915017529948466468e-01,-1.728800954016608896e-02,1.839867909097730736e-01,2.557527749023864594e-01,-7.522257121781338041e-02,-4.833393408714656975e-02,1.515967130897166726e-02,-2.251171177668121470e-01,-6.289725267001265718e-02,-3.500058980684123654e-03,4.776648863928280586e-01
6.108854140501505936e-02,-1.682291704852694192e-01,-6.161809345969453400e-01,-3.910573352685403070e-01,1.486528826815158022e-01,9.275757892643481106e-02,1.749505591642811497e-01,3.718058437413849782e-01,-3.382639467555516033e-01,5.208417958772888490e-01,1.472963737047145449e-01,1.079269333201828829e-01,9.142375420230203220e-02,-1.205447287422186653e-01,1.096991338879154121e-01,1.156782802316388414e+00,-9.594968104101654627e-02,-4.739317273507552553e-02,-3.090926532157542775e-02,5.617806123663664220e-02,-6.983881265184060938e-02,1.321341681556190417e-01,1.596045878528870032e-01,-2.881648104269328159e-01,-7.828196206286823500e-02,-3.145838747195170426e-02,5.040003315400337636e-02,1.977315912684782795e-01,7.457989500357071755e-01,-4.991920230823259641e-01,1.381673567029035876e-01,-9.812285262140875430e-02,4.197004080087126110e-01,-3.147349799120055525e-01,-6.860874674921053629e-01,-9.625836367942647298e-02,1.879664441660146984e-02,5.022433739889408111e-01,-1.772532758290470689e-01,-1.705539216257020638e-02,-9.422195417139844764e-03,2.807929970066572190e-01,-5.666715606631909097e-01,4.534729559915836455e-02,1.914011906679120856e-01,4.414020531518522694e-01,-7.832035980539971132e-02,2.657659296684730665e-01,3.476710122935138259e-01,-4.645977628357276790e-01,-8.433588734231872719e-01,6.454187180654206157e-01,2.453405913402426919e-01,1.691755070288545604e-01,1.619073088887504897e-01,5.716858252830142595e-01,5.943559320972643251e-02,-1.431146646704017644e-01,2.547406743911101445e-01,5.679911495920947351e-01,5.934737564900927076e-01,2.564808497008016497e-01,-8.413725148714616686e-02,2.238098231546384598e-01,9.442561941260167735e-02,-1.374503676289886345e+00,-2.899192306287224907e-01,-4.007731336228155250e-01,6.604380077831993601e-02,-1.073791469819256189e-01,5.069971300164399786e-01,9.952627958613708969e-01,-2.060710892829000329e+00,-5.089105924364775158e-01,8.702208598465216438e-02,-2.339428875003971287e-01,6.168527796769623928e-01,-8.502084446603111467e-02,-5.714886186293115511e-01,5.752644628525484249e-02
-7.918910274970060448e-02,-7.848717057623523508e-02,1.958386102433531673e-01,1.338093494401441375e-01,1.014225811556151297e-01,-1.063406381432199788e-01,2.946393722271931082e-02,-4.402933859167363490e-02,-5.931134749211320473e-02,1.153239012598252927e-01,-7.851415782928961029e-02,-5.607571730926750458e-02,1.532617123038508555e-01,5.120425121561764797e-02,8.141417159491071143e-02,3.461639379679445905e-02,3.716310698864623840e-01,-1.941863305278977714e-02,3.982630945444358417e-02,1.610840764789762125e-01,-2.261612023411309069e-01,-3.918799849211457298e-02,-1.071475853920843962e-01,4.169169810943020027e-02,-1.026308708524780872e-01,7.722938978369288388e-02,-8.884778345762520124e-02,-1.524020988677740607e-01,3.173394077985251804e-02,-3.061764622592568885e-03,-1.978008282407670571e-01,-2.569143295824067794e-02,-8.990984368325040388e-02,2.028411101494877467e-01,-1.021618631548930622e-01,8.283472107939283957e-02,5.837225986845923087e-02,-8.776050726255342840e-03,-1.081792240510928843e-01,1.270073250818718469e-01,-5.333033235984137310e-02,-5.806966946370571009e-02,4.946604066351591167e-02,-3.739603328464697896e-01,6.995225024692902638e-02,8.751505964299162443e-02,-1.444404893282464492e-02,8.533398711294690187e-02,8.291773618481901309e-02,-1.957526015822813256e-02,-2.657069942981412636e-01,-1.528264578549422825e-01,-6.893381373030758874e-02,1.282964561281474403e-01,-9.336340893954069020e-03,-1.348735045940591404e-01,-4.935331363265600159e-03,4.927283658145249073e-02,2.197987945474640381e-01,1.180888087617274623e-01,-1.874858227445236987e-03,-1.316701953197140645e-02,-2.060041946003333263e-03,-1.658210531633221296e-01,-2.291478091591524907e-02,-1.109158854981044939e-01,-6.492742866157336090e-02,-2.884036822277143142e-02,1.763673714213662425e-01,3.544533881826343602e-03,-3.693866538673802324e-01,3.036168264939869132e-01,2.665101164960083091e-01,-1.447939955922731281e-01,2.305814232416821263e-01,4.901530920519023976e-02,1.501814171379909080e-01,-3.314172039137552872e-02,2.845339782292719347e-02,-1.170072914986750451e-01
1.972118966273474217e-02,-1.924168161348529249e-01,-7.980659980175540749e-03,-2.883522529215645225e-01,-1.394861618965798633e-01,-2.065486338534051336e-01,-3.069065466670116427e-02,5.638151611984558442e-02,-3.130388005136415241e-01,-1.794933656146635303e-01,-8.515825410691198194e-02,2.002320084428103886e-01,4.381036918273767955e-01,2.552331313382335543e-01,-9.857867829118889189e-03,2.157425220203121052e-01,-3.721168715327610732e-02,5.292813377703406430e-02,9.625560881194551374e-03,2.914670628582424206e-01,3.275940244994175743e-02,-9.208090677921240697e-02,3.403445873366116592e-01,-3.256181523871988781e-01,-2.296854516245412092e-01,3.565134613299927313e-01,-2.327266723440775398e-02,4.169771674211755069e-02,6.844651363475905137e-02,2.333073815667740802e-01,1.411625223118405936e-01,1.126680154421230845e-01,2.255862257650843514e-02,6.260277533986267906e-02,-2.534990704555116214e-01,-3.797085292352908037e-01,3.731401738416934011e-01,8.549767405875442761e-02,-3.076020480141766419e-02,3.450110497609585464e-02,-1.071675481838742089e-01,1.586269056793568055e-01,4.006720053472199172e-01,1.862268008043009293e-01,1.217865428963923746e-01,-8.786711369499768109e-02,-1.112966794718124042e-01,2.590633683204526805e-02,1.964539481533529308e-01,2.219154384006333802e-01,-1.982588514776680686e-05,-8.834271178198667418e-02,-3.830594019274696227e-01,9.575835213047496908e-02,1.256038288560321348e-01,-4.144378696743714618e-01,-1.172550511057947054e-01,4.068182283015744360e-01,-2.415680300641089295e-01,5.808814055698514195e-02,6.918504119884640036e-02,2.415294998019058281e-01,-1.027405666624118252e-01,-1.454372313247254134e-01,-3.542595412206749894e-01,2.078043672597363126e-03,3.667607386975746397e-01,1.672754289723649979e-01,-1.461459696667225527e-01,-1.811544909721803931e-01,-9.593851754972305967e-02,-4.296970023211978129e-02,-6.120255319313016446e-02,1.041176305080460662e-01,-1.851615522835872440e-01,-2.057124959120701368e-01,8.949070498608742430e-02,7.723286934342639409e-02,-4.934492726209618180e-02,3.462324975012351369e-02
-2.206783838800469022e-02,2.378818752833630062e-03,-6.958111207508958784e-02,1.931526652219003326e-01,7.711170771603262884e-04,4.775493570791325415e-02,1.024906006121500956e-01,-1.151962337713159229e-01,-4.095988646636553737e-02,-1.376950767921292229e-01,7.528523384083291026e-02,1.221001288795213191e-01,-1.088177752453658442e-01,5.796789007691763307e-02,-1.312842264496031086e-01,-8.077200099478895265e-03,1.031378911171295099e-01,-2.808234591906325767e-02,-1.022526941976337617e-01,2.781535098814638118e-01,5.020146109273913165e-02,1.025963703078358047e-01,4.569296486580740058e-02,1.074439920258829506e-01,-1.303369546313770388e-01,4.341941908043578033e-03,1.856527643422341278e-01,5.671042012262692694e-02,-1.213261883444417821e-01,4.760744081555585289e-02,8.428675452519839018e-02,1.809124635558135913e-03,-8.061532089721575034e-02,8.293231536977545282e-02,-8.262143225554866022e-02,1.985028949396414402e-02,-2.211827272041814174e-01,-2.337091976231390339e-02,4.020881516648226045e-02,-5.166680556090165466e-02,3.096927215994918145e-02,-6.205883059955788483e-02,1.551177463673773238e-01,4.837378179192674404e-03,2.265398764852977545e-02,7.259073843974044038e-02,9.899753601618735410e-02,-1.118545658162037743e-01,4.659779464724551207e-02,-3.752848991830583236e-02,-1.522778341530721669e-01,6.257816765485076614e-03,-3.479725642382471007e-02,-1.430477691601430845e-01,1.897226055042342818e-01,-5.372455388478487165e-03,-3.650738598737941071e-02,-5.452392786915549738e-02,-9.631237073738332932e-02,-1.182834639274925187e-01,-9.633552250363985880e-02,8.591640301888444145e-03,-8.312642714258018650e-02,-7.679880375235515443e-03,1.242839263363571672e-02,1.856962768630099347e-01,-6.635254260842496365e-02,-2.155766002804744841e-01,-5.819444641832428183e-02,2.385799907679552606e-02,4.589794495742414993e-02,1.054763627811021592e-01,-4.344837879014463305e-02,7.446339212109415184e-02,7.925655193235933704e-02,6.954966138991687530e-02,1.635365711346846718e-01,-3.934819843034054014e-03,9.287163573094847635e-02,-2.222473878989462276e-02
8.077309436170437840e-02,1.253836780081921121e-01,3.533345958715172763e-01,-1.419166303019494257e-01,1.098080421209714913e-01,-1.230461788821991947e-01,-9.461537284708959605e-02,5.738136404280699265e-01,-1.156667373696051021e-01,1.007915336859824595e+00,-3.247734115850480219e-01,1.690744584678468068e-02,6.343995793216078427e-02,-2.364404449931411245e-01,-1.007617381474908702e-01,-1.779196007828377779e-02,6.656506032441919345e-03,-1.589771551654908842e-03,-5.470643052583963328e-01,2.802001031817448820e-02,-8.142819734078996508e-01,-2.169536506909135881e-02,2.102401297202463049e-01,2.836056446690236599e-01,3.421096362595279494e-01,6.549468210842662730e-02,-2.969735530890565411e-01,-8.529834760096823010e-02,-1.911431568847401508e-01,-1.103133607610886080e-01,-2.461481539603302682e-01,1.767483902004962082e-01,9.014423109212998941e-02,-2.896385802220939332e-01,2.435566858181180128e-01,4.172134751804723041e-01,1.869237343343936320e-01,9.768776223842731699e-02,2.298944096614177063e-02,-5.693563803306989080e-03,3.692088373434572190e-01,-6.992276745629896761e-02,-2.770650917833897275e-01,-9.129937550414934933e-02,1.424008318112219944e-02,1.421754040351657089e-01,1.861203383291986924e-01,4.255130911078403022e-01,1.552088603234785813e-01,6.136194275721835317e-02,3.525147279894186858e-01,3.528496282515197202e-01,1.429607489865926950e-01,2.419264600005937571e-01,-6.768380072832397287e-02,4.738320840724257188e-01,-2.150120718240623174e-01,-4.616190839281993918e-01,5.897954969404259895e-01,3.709123783238025412e-02,2.300698410749311695e-01,2.043697641878274018e-01,-1.664966872526247588e-01,-2.419913172232563553e-02,-5.706831101321528932e-01,1.985299541560138770e-01,1.869944014493498882e-02,-2.031198188169493490e-01,5.488690995860587840e-01,-7.332143552681266163e-01,3.228302583102758416e-01,2.046070554355380600e-01,-1.926767429151431399e-01,5.289488687624056551e-01,-1.156123143337996761e-01,-2.869445355692816779e-01,-2.332616646676274552e+00,1.194991408777593550e-01,2.720256470411478444e-01,4.749744066481013105e-01
-2.870160025303084353e-02,-9.453822603783976208e-02,-2.192322524748748502e-01,-3.874959461508645231e-01,-1.232563006040370834e-01,1.423880769375558963e-01,-4.960046520900961153e-02,2.998064121955514860e-01,-8.370954712073977802e-03,4.365254371410998840e-02,-2.955961320883589427e-01,-5.056033246552114196e-02,2.161693814936843094e-01,7.417509697576969707e-02,3.148710968852268532e-01,2.123120107099165377e-01,4.543667089311251295e-01,-5.329349066516139710e-02,1.264261045527979854e-01,-1.851076019160000086e-01,4.443375644046989592e-01,6.602576770039213228e-02,-3.588501355146914151e-02,6.400542010977886553e-01,-3.477135292762001395e-02,-3.116722424966436034e-01,-7.714202073499080159e-01,1.572311718272513537e-01,5.358696438279504370e-01,7.250277711726194063e-01,-7.122796558620297924e-02,-3.933537589721413652e-01,9.258068585819094753e-01,-4.654337906441112505e-02,-5.996642472134049440e-01,3.735417282378478143e-01,-1.823321577924700010e-01,-1.880812027500853578e-01,-1.207318517870895926e-02,-4.899587191206664083e-02,6.200701395892523893e-01,-4.155120521993013738e-01,-5.012209604784073624e-01,-1.050548138864271452e+00,-7.697386639117917428e-02,2.175187903851340532e-01,1.605049815076399489e-01,-3.657138310559276267e-02,2.337348124985398623e-01,4.969716531974162632e-01,1.008369161630928157e-01,2.634503159672279549e-01,-3.389250858751997608e-01,-1.464362347721072377e-01,5.877563675995918502e-02,6.141185438894466442e-01,1.699334663236830856e-01,-8.749540472992942686e-01,-1.466711028720524106e-02,-4.392835482213352377e-02,1.494701480887168643e-01,1.227470130006515642e-01,-4.172323224380491968e-03,2.621434829033611469e-02,1.091542010740693264e-02,2.366271843020648635e-01,-2.128289273191199538e-01,2.632765738431337987e-01,-4.340131375092934340e-01,-3.975162042103260185e-01,9.672604118163151410e-02,1.587666505697265529e-01,1.807473632902693861e-01,-3.412022488395295983e-01,1.820716151172072431e-02,1.187473562830728552e-01,1.963785122705095643e-01,9.401922932422544787e-02,-4.800131138354286064e-01,6.853418758033644198e-02
4.165841912688565685e-02,2.481325647109907384e-01,5.527743969398420110e-02,-3.087086358689404286e-01,-3.179121620197671721e-02,-5.359291698101652408e-03,3.817931230536019543e-02,-7.178936197350767323e-02,1.892167250660783395e-01,-5.368959669133866602e-02,2.467204582851666161e-02,-1.334111089897961622e-01,-2.076594123430073116e-02,-7.228107675161943302e-02,-1.755679041814520169e-01,-1.350880580806680387e-01,8.839614188882673196e-02,-8.485799329976094485e-02,8.939083421058784118e-02,-6.820040886801716218e-02,-2.507546077436592080e-01,1.845119775916593263e-01,1.547817475478707738e-01,5.795361064036749776e-02,1.960007806364791882e-01,9.247798987182244412e-02,-1.817290564168982658e-01,-1.750600042645646115e-01,-2.219992288254888507e-02,-2.675529391688472591e-01,-2.601267431548307668e-02,1.192872386270443508e-01,-1.957603486270267923e-01,8.637666355281746478e-02,1.989617535275756965e-01,-1.041160300090042401e-01,-8.416598427807647775e-02,-2.301339133458544794e-01,-1.302417035168327020e-01,1.645517774091755092e-02,4.109125730407995475e-02,3.023663911941585347e-01,6.921138215744722724e-03,6.195545654177913447e-02,-6.258795945218964540e-02,-1.255966117434270946e-01,-1.157754360306875591e-01,1.745479868258454359e-01,1.697088479330350341e-01,4.456709460623337060e-02,-2.247112597232913539e-02,-1.760870858434910036e-01,-9.517737689763090814e-02,-9.187517385401913761e-02,-6.081603570227277905e-02,-6.685986024170220178e-03,8.257022915721262679e-02,-1.513905432942156681e-01,5.022347133509311862e-02,2.003288961268110124e-01,-8.082840111891094470e-02,-1.473557176917214273e-01,-1.384538882577669716e-02,-4.494110224022273420e-02,2.789690635166771626e-01,6.069855451795942713e-02,4.777369440235577219e-02,1.513697086049717866e-01,3.238871731586255853e-01,1.435013589177935589e-01,-1.565868994792063151e-01,-3.011229147337879386e-01,-4.353969093099375187e-01,5.262718496957196485e-02,-2.295956540719519268e-01,-4.269526271174668014e-02,1.055191038630712702e-01,9.597341408683440073e-03,7.233257472762122386e-02,-1.373482498526381324e-01
