2.812511210613880680e-02,2.093565280689923050e-02,-9.106367580187534061e-02,2.067738047422786052e-01,1.549838132619945907e-01,7.543707302640238754e-02,-1.298089197386950999e-01,5.558887332316388152e-02,5.019914715538323358e-02,-2.967183497183087382e-01,1.258553262385668503e-01,-1.882886574080755715e-01,5.990070888720944176e-02,2.089387788824824121e-01,4.067549440863295340e-02,-2.384080341024786762e-02,2.916491186332344498e-01,4.753090319763935562e-02,-6.929518188084825281e-02,-1.827634177691585607e-02,-9.378303212087515939e-02,5.422983550840428102e-03,1.263910269968007427e-01,-2.327638970252946665e-02,-4.520319746023129109e-02,3.494734321936409649e-01,9.948714809283337734e-02,-4.262548351116506040e-02,2.538271326200944311e-01,-9.907416680116383489e-02,3.010945116545298006e-02,2.285107029987868688e-01,1.187837118663673530e-01,-1.954629379677231549e-01,-4.297204168645769873e-02,5.434235335634497732e-02,-3.890159228057896157e-02,-7.469338665689939649e-02,1.230800658756144444e-01,3.064385405147415642e-02,-9.119157291571107493e-02,1.184800332689280311e-01,-3.694249881179283851e-02,-1.081629591311882715e-02,1.793593917566483897e-01,-3.549592140274171470e-02,-6.347018986498685622e-02,7.710425430235629159e-03,4.691843568905043615e-02,1.386075706443955224e-01,-5.157824966215605877e-03,-8.911473794408179480e-03,-1.082348112874147311e-01,2.449000226498881244e-02,2.400025102935369678e-02,-2.332492179670560273e-01,-1.004579994069327575e-01,4.276161063802670637e-02,-8.593437510140680691e-02,-2.961959130877547808e-01,6.401272495981057131e-02,1.236627077683418452e-01,4.277246257285693271e-02,-3.228159951846764075e-01,4.884875694695711874e-03,3.049910775340710506e-02,-1.237005133510852978e-01,-1.186480769013498887e-01,-5.912751889679037504e-02,2.118592026715360697e-03,1.867996551523997406e-01,-2.400890125380110516e-03,-6.035116052784045976e-02,-1.242947144839966073e-01,8.677400227212978077e-04,-3.513569945650760196e-02,-9.627999789066413183e-02,9.611899109939225916e-02,8.054845996904563821e-02,1.505375261770496575e-01,8.271983975660712751e-02,-3.237169701988109466e-02,-1.120253435626955563e-01,-9.966763664567107606e-02,4.207030355803473287e-02,-2.698809257581443952e-02,4.352830035748546378e-02,-1.143673578581306909e-02,-5.559112406509724574e-02,-2.714870119372540802e-02,7.576053728189087455e-02,2.226422749029351444e-01,7.599995832063058399e-02,1.328854451906520961e-01,-5.318734318802761235e-02,-1.114772195834859425e-01,9.786114475153660786e-02,1.789222590137914959e-01,1.780538206685242791e-02,8.202271114172139665e-02
5.160190951743080096e-02,1.576996595372552601e-01,1.460354853044085188e-01,-8.869697890616732444e-03,1.282045454477231672e-01,-1.933828107364663762e-01,1.360298981814881958e-01,4.258090877134828450e-02,-7.390487576930401814e-02,-2.352173860089591673e-02,2.339177964393535092e-02,-2.476100340384594645e-02,-1.268341053395869167e-01,1.255576453412193261e-01,6.193742294748977306e-02,1.932125620012760947e-01,4.519675744299859327e-02,-4.182852855397314884e-02,-5.636422377183296362e-02,-1.316348363778504782e-01,1.652553356443371146e-01,-3.675484540078475248e-01,-4.465116156706405021e-02,6.400673749429405812e-02,-8.216442164621949595e-02,-2.908042979375269343e-01,8.160562441955247770e-02,-1.757941041037774654e-01,-3.651050565224360500e-02,9.483675342078644321e-02,1.011220967521540282e-01,1.840766500940346218e-01,6.337462667565887942e-02,-2.255189960138984095e-02,-3.503284304417904615e-01,8.667649661649157178e-02,3.670726391799119387e-02,3.035611113816906736e-01,-1.172540405857447343e-02,1.955778918568034375e-01,-1.349629408810546771e-01,1.740410603669702988e-02,-6.793533614572878909e-02,-1.087868442989995410e-01,2.483718484363515999e-02,-6.065083194839457348e-02,7.921159783188229386e-02,7.567354950880683662e-02,-6.497739939838269307e-02,7.836001815969406703e-02,6.362214268823561392e-02,8.050177548539797293e-03,3.295125504171504769e-03,1.147992644264522188e-01,7.399532190363565520e-02,-4.369971445929871773e-02,9.736285965111594887e-02,1.811384931588020941e-01,-6.187941631946415090e-03,1.071004764898480198e-02,7.615851502952097896e-02,-1.703383547099741047e-01,1.787308948802218134e-01,1.390930672973388904e-01,5.711225540848584997e-02,-8.658321804205745820e-02,2.569717080608615103e-02,-9.664718612470415623e-03,1.392983362455632868e-01,-1.658555417252896014e-01,1.266834826873551867e-01,-1.789063890352159125e-01,9.147538810769569040e-02,-3.972378469286234060e-01,-8.063718171772665810e-02,-9.326672168792526918e-02,-2.426427742621108108e-01,-4.985564894776516043e-02,1.435453449794551750e-01,-1.593981203406316105e-01,4.338512385447939462e-02,-1.278606013269636965e-01,-7.317591016296205730e-02,-2.330378060883681046e-02,7.260641749825282043e-02,-6.150027249660239281e-02,-2.147472871435608943e-01,9.706762718364199405e-02,-2.923674934133642725e-02,1.727405292265427883e-01,-1.857152015049654825e-01,-2.415515310916870606e-01,-1.743436739589759171e-02,-1.270188184730129399e-01,1.479136543872985321e-01,-2.015793449282114735e-02,1.002106198469736170e-01,-1.031554604431726141e-01,9.550267096408977807e-02,8.758416716332127760e-02
9.420881364367132693e-03,-8.935566372422136527e-02,1.021059360119529885e-01,2.255708574633793762e-01,-1.839021598416714851e-02,9.254245445068291775e-02,-7.112799867785614405e-02,-5.462713809711312873e-02,1.959796287250854460e-02,8.923388986907115905e-02,1.765721803273454238e-01,-8.023246805362063694e-02,-5.092327278113735478e-02,-1.396150627936499078e-01,-5.751748061510839755e-02,1.639329973094479365e-01,5.364340686007346842e-02,-3.731411541400847520e-02,-3.464079572018681497e-02,-6.049150672781198473e-02,7.336509271214178285e-02,1.047850934633245967e-02,1.115106886562563515e-01,1.130799841897889846e-01,-5.771848810622779574e-02,-1.121324040619722517e-01,4.427236384980261924e-02,6.777189271805042492e-02,-1.051567012928875944e-01,2.275581377128900740e-01,-1.467155525655088229e-02,-8.736655047157626530e-02,-6.017776095261879316e-02,8.118466236862617591e-02,7.218562614411414523e-03,2.003835810556558669e-02,-4.208613611437837798e-02,2.099672853923481575e-01,6.575676158491730594e-02,2.271930118655145492e-01,9.397756909617388521e-02,2.320193682146631797e-02,1.227775115628388924e-01,9.702468309788406242e-02,1.469512860040384783e-01,-1.405491120907828052e-02,5.417376401798828373e-02,1.236388030862593940e-01,-3.194463200565750977e-02,3.190257170533383757e-02,1.092531016965409274e-01,1.121480638595624968e-01,-2.337083174876922187e-02,-5.889928902147868739e-02,9.764219552717520734e-02,2.117945772197949716e-01,6.238400559135993430e-03,-5.539985961385454627e-02,-8.092526269253094706e-02,2.003612484474430744e-01,1.089403360142114779e-01,5.289435071113755826e-02,-1.420353470720418232e-01,3.459211513867883891e-02,-6.384862721181613909e-02,-1.256177854429779417e-01,9.059686785222901412e-03,-1.467403379634332483e-01,-9.887399629847611060e-02,-1.846494542416778073e-01,3.903018100550107450e-01,2.280210755598720829e-01,-2.799993270090846420e-01,7.253567933899977838e-02,4.935854159510560946e-02,-1.640122957267918513e-01,-2.188728721486530859e-01,2.633046734497065389e-01,-1.485509715697723165e-01,-6.373694997055316669e-02,-1.354041552728838249e-01,1.247680268077848986e-01,5.438258725193931969e-02,-7.060762825249410068e-02,4.942066016152777547e-02,-1.263745370860250121e-02,-7.660659061077397525e-02,4.715569099793968239e-02,-3.021255698469888507e-01,-3.261406435157762629e-02,1.794020870417140368e-01,-5.495610205907282969e-02,6.529022590728587871e-02,-1.470577772027345000e-02,-1.318070418475189021e-01,1.467476750395917129e-01,-9.280195103928419453e-02,-6.586524945481846138e-02,1.023453901186432702e-01,-1.767333064206296767e-01
1.392066390337182713e-01,8.530251293648484501e-02,-2.168482851390114152e-01,-1.802449328665280681e-01,-1.581962062274814562e-01,1.411610874502395307e-01,-6.236572507799072879e-02,-1.282691774774851190e-01,1.407369633618918425e-01,-9.923985734974115347e-02,-1.242888344180111647e-03,1.598333142146932950e-01,6.884227127341746577e-02,-3.873118941618174799e-02,-3.868100508739118898e-02,-1.238875422360769668e-01,5.284545857492308624e-02,-2.568139571983727998e-01,6.662797939687196969e-02,2.365491551924476243e-01,2.637017407406350711e-01,3.807465663343676671e-02,2.799777507113163457e-04,-1.302814435836469609e-01,-5.440078376052669834e-02,6.823316284701734687e-03,-1.398606492591305261e-01,-1.133706470800021487e-01,3.461238312686119173e-02,1.162689231535448120e-01,-1.504124538660437937e-01,-7.673928465386685438e-02,-1.768206042532387556e-01,-3.281935444554125170e-02,6.499951732919327652e-02,2.433950287782368216e-01,1.197193439642591506e-01,3.157067306633704745e-02,1.011204501639804618e-02,-6.308761114480282428e-03,-1.836311815799648306e-01,5.318486883604567339e-02,3.436067147477708805e-02,4.061243248411566809e-01,1.615779213592926644e-01,-9.783685360817149027e-03,2.523057446597028464e-01,1.001068370131716345e-01,-1.262990735617423588e-01,-1.461584557739301939e-03,-1.549294768487313179e-01,-6.363123311619726941e-02,-3.231896742285880059e-02,-9.614522852198688352e-02,5.325499625950837201e-02,1.288165554952533376e-01,7.096724326979134134e-02,-1.577394963259682106e-02,-8.252375511158499544e-02,6.018279683377623229e-02,3.924459343095696578e-02,-1.223653046235737979e-01,9.541897059022186323e-02,3.495896580449558283e-02,9.299510819706242317e-04,-4.229122205090265346e-02,-9.542515633883692783e-02,3.643862039427971794e-02,-9.249075625386470045e-02,-2.721943944785568115e-01,-1.467553520862844019e-01,-1.878134744371227072e-01,-3.380044815046089751e-02,2.408179744126864516e-02,3.963766528841326797e-02,8.059632970771524185e-02,-8.007894931429754282e-02,-8.206532641922303917e-02,-2.561049289623000824e-01,1.677252923101854032e-01,2.724970392820457721e-01,-1.386772074347030481e-01,1.464332339980137059e-02,1.180729149619002272e-01,8.522033116768751304e-02,2.173601541278581684e-02,2.822279054834297973e-02,2.002200725958130836e-03,5.361006205038156003e-02,1.736526424029007643e-01,-1.128087837336723270e-01,9.038531350080809823e-02,1.997562485699443391e-01,9.201005822510341034e-03,2.315540795340907676e-02,-1.343283091080276215e-01,-8.024685328025456255e-02,-1.647232355835487050e-01,4.170881669622028380e-03,7.408193539948695894e-02
9.139764752731821193e-03,-1.234636464544226070e-01,7.795972233422825137e-02,-2.341117696177635044e-01,-5.922119626375743628e-02,-3.401228798480551013e-02,2.710484675688674128e-01,2.742400280656795419e-01,-5.401759920748745725e-02,1.420467523831301926e-01,-2.131729830217233678e-03,-2.249817402665166624e-02,7.342502729504435388e-02,-6.330120362434219633e-03,-1.088640501148170209e-01,7.268582489915764722e-02,2.425324993643840354e-01,6.468537707174387696e-02,-1.021583722290225205e-01,-6.739987055498369850e-02,2.175302861784345065e-02,3.325733769917944144e-02,1.800778408740872916e-01,1.586685636484367889e-01,-2.753507392357801287e-01,-2.698400889277688050e-02,-8.744544774974419635e-03,6.013645111413728345e-02,-8.443921390840290753e-02,3.187271459489091074e-01,-1.800514977139889838e-01,3.485866203088466841e-02,-3.147334335812462247e-01,5.959825586726977958e-02,1.816065186204144088e-01,-2.450887374819747666e-02,1.243349240780350223e-01,-9.519659887026674094e-02,5.322407697147201605e-02,-6.141733962748461379e-04,-7.620915692251492568e-02,4.109681766344897708e-02,2.951607436470063406e-02,-2.327825005209047393e-01,-9.871429910556679677e-02,2.720334664507380665e-02,1.104753413800466516e-01,8.227074759023036976e-02,1.116113478701850764e-01,1.506391523495989038e-01,-1.524646065000309766e-03,-4.695816655960431164e-03,-8.927204226309956234e-03,1.296218793541971948e-01,-9.503567954185847266e-02,-1.844022671222252385e-01,-4.822213721567437938e-02,-5.366036973290409101e-02,1.060724749226688995e-01,1.259964057453350807e-02,2.871632458956377074e-02,1.747595546651209142e-01,7.290391329443469959e-02,-1.145662405877401618e-01,7.253673333456886474e-02,-4.813642770255416869e-01,-1.346515014797733112e-01,5.502424275280639980e-03,-1.969021632533173582e-01,7.211001514787522548e-02,-1.324748720748717967e-01,1.081145512318278101e-01,-5.426033385162302991e-02,-1.691682466293536677e-02,-1.411948845886112636e-01,-3.682944273362581677e-02,-3.821491983179393231e-02,1.044893353766642996e-01,-7.002505952664422884e-02,-6.247777635325453549e-02,-5.417524270020584315e-02,2.440741950044150455e-01,1.573948754087390461e-02,1.880679817095938511e-01,6.961504517859901098e-02,1.326281963282809895e-01,1.324632134764540392e-01,3.911164195113109657e-03,4.925285048905182761e-02,-1.180460759849882996e-01,-5.868428438319764351e-02,1.903861576179394222e-01,1.138643136073173578e-01,-1.129163997824960686e-01,2.319152013337815940e-02,-1.231400901438676476e-01,-3.065753342482289701e-01,-6.661716291324669935e-03,1.141060380476088820e-01,4.142723282657866102e-02
4.081017463765396203e-02,-1.439922555463064868e-04,-2.953658404896826739e-01,9.724493383817842118e-02,1.062384222993051769e-01,1.488460323853889322e-01,2.283424659614442798e-02,5.177296897971250117e-02,-9.620991381879170912e-02,1.001571741310079838e-01,-9.672330784265500969e-02,-3.341887582945896745e-02,1.437845883776229204e-02,-5.909000725953546251e-02,-8.625246400339059427e-02,1.065861379258248864e-01,6.975038882638263937e-02,1.458042278858975305e-01,1.590509259876039458e-02,5.896223163390351685e-02,-1.339650917037651101e-01,-1.000558190952792886e-01,-2.547723820430852770e-02,1.105496776633490136e-01,2.077032077626180806e-01,-1.549865107483167082e-01,1.581632057869496455e-01,-3.256791769288375771e-01,2.207038609178154157e-02,-1.624196172316750286e-01,-8.051758755527334277e-02,2.431440147142488288e-03,-5.007845497036070986e-02,-4.209004059990285873e-03,-2.256179134240322501e-03,-4.642186319344872129e-03,1.232195909781995113e-01,3.412320855574739187e-01,1.034351040277087519e-01,9.882046445968434289e-02,1.348174553244425866e-01,5.407534645151748642e-02,1.381825189202915555e-02,-1.512962647890752355e-01,-1.670860325661185086e-01,-4.785814474482448511e-02,1.128950109178264022e-01,-8.130889252052896088e-02,1.146330551864141595e-01,3.115485584072756609e-02,1.034335885703079189e-01,1.182865399272720608e-01,1.160586366470479081e-01,6.629222245616610276e-02,3.229007867852575625e-02,2.486851454773648662e-01,1.348912754065484561e-02,-6.497260390902117461e-03,-5.262443270955868141e-02,-2.952454728503806636e-01,-1.207355002432115160e-01,3.296649471852091534e-02,7.408598287398117377e-02,-1.488304667266474313e-01,1.582501295448745238e-01,-4.774380190463180934e-02,9.294647585408016832e-02,7.801923285398200403e-02,1.803358159600707833e-01,4.198904904464562104e-02,-7.520368875937646913e-02,1.033849225575460135e-01,2.071960370688192277e-01,1.197412807054298589e-01,1.253651153212846092e-01,1.357917169277983449e-01,1.084668144838900478e-01,1.044550374067154674e-01,-3.048632901367850576e-02,6.565967453451754254e-02,-2.690342715576070701e-02,-2.044381072015052370e-01,1.953960913846606307e-01,-1.083885119060029080e-02,1.985878016372469995e-02,3.445986837334597680e-02,-1.265628004916418137e-01,5.950656341825064782e-02,-9.710303025205999083e-02,-7.081115731112355705e-02,-4.285687520492695995e-02,-6.491232456585846813e-03,-1.614714140922262064e-01,2.651543974721232155e-01,-4.681423684540055030e-02,3.314777090457496911e-01,-6.790744547845573020e-02,-1.207658630534460681e-01,-8.164615275511394321e-02,-1.925914135526948789e-01
1.659334490932925232e-01,1.483732989461448715e-01,-6.874984981985410304e-02,2.086492031093699906e-01,-2.818954966001299134e-01,-3.727964007597543705e-02,-3.434320017433677430e-01,5.971724815754785726e-02,7.964200514800678921e-02,6.706461258195019204e-02,-4.749315124400432797e-02,-1.645670775123400931e-01,1.491910165460679782e-01,6.217846667113085396e-02,1.159602742688417704e-01,-1.285313961912791791e-01,-1.386821759371233143e-01,4.558727469654386827e-02,-5.166494330931652862e-02,1.270663893744378714e-01,-2.104106638862061618e-01,-2.554468767178256217e-01,5.803377890352691415e-02,-2.285448777232150785e-01,1.964646021783295060e-01,1.323240344288823811e-01,-1.116506824579718837e-01,1.245194258908186441e-01,7.156020330599159596e-02,-5.393222835974208901e-02,-1.702145799314168026e-02,-1.519112585136692672e-01,1.587023188041923605e-01,-6.124972717122854383e-03,1.130598939151329779e-01,3.178528780948354070e-03,-7.300987212131584969e-02,5.276556134873382209e-02,-1.278166823097522109e-01,1.850104033812242088e-01,-1.264239580733173517e-02,-2.017209376345804189e-02,7.213373678676981982e-02,1.309195728343766352e-01,-4.165212156837560901e-03,-4.655422949587375431e-02,1.810469905509317079e-01,3.059552791927859852e-02,-1.665190097650137979e-01,1.200334972581737630e-01,-3.593430691557662066e-02,-9.953079950572125967e-02,4.360878618637659132e-02,-4.236244088502873206e-02,-3.770088247913323809e-02,-1.204392594162559810e-01,-5.645119667539344466e-02,-1.253828971911482085e-02,9.379440776386634843e-03,1.642590052889607577e-01,-1.122901494717271770e-01,-3.391344510599243744e-02,-2.577587532122291650e-02,1.443769972899259235e-01,1.289727309053155524e-01,-2.873684296139615915e-03,2.389174817774718934e-02,1.018014700346299428e-01,-1.534546867347871130e-02,-2.033120096183702319e-01,-2.006093238238149945e-01,8.383700786741297983e-02,-1.488723244613016916e-01,1.513889907330358553e-01,1.784426676285259528e-01,-9.976738117454085619e-02,-1.444981968134838313e-01,-4.280804025703664750e-02,1.694449157787525639e-01,1.124833161355544286e-01,3.589745395465454569e-02,-2.325555737853658711e-01,-4.010914846984554166e-02,-1.602715317983551546e-01,5.832248306941611830e-03,6.820343222993911075e-03,-1.448895177872483730e-01,3.954965363500329012e-02,1.167430663505867744e-01,-1.604981907604579455e-02,2.743864871006484463e-01,-1.515787356510897299e-01,5.140806325201797283e-03,-2.339388994365949326e-01,-6.965317565902097441e-02,-5.521508578175023801e-02,-3.133600080430679058e-01,-2.222272537255480518e-01,-7.849791829415302125e-02,-1.039777672284815466e-03
1.255699375023064668e-01,-2.025942304232706825e-01,-5.196153683544113035e-03,4.043508815539340051e-02,-1.041883821224471873e-01,1.247800655256195088e-02,-1.504614344163599515e-01,-9.783343089399171300e-02,2.602040325422253497e-01,4.505718662932373803e-02,7.269987125188881461e-02,-3.862853618729864685e-02,-5.148750636844564611e-03,6.369644929538489930e-02,9.103497167238512600e-02,-6.588286348183507168e-02,1.056516829921312489e-01,-2.220148763291268298e-02,-1.195515489771425965e-01,1.056387777377367498e-01,2.754791817542096705e-02,2.318870359252100943e-01,1.187002479325707238e-01,1.448002101177561091e-02,-8.297551916783360570e-02,-9.782774947292290080e-02,-1.200217444272875938e-01,-1.022452176290242765e-01,1.760029357967846445e-02,-1.398734260229979876e-01,-1.463213083091714772e-01,1.248446943732256370e-01,2.733843873573999494e-01,-2.020238026776653706e-02,-1.111241252407769303e-01,-7.884167059467352134e-03,-1.651288148286199353e-01,7.942118929476334188e-02,6.518296762297839941e-02,-9.352561358352649845e-02,-1.904674870102087691e-01,5.050297138169266425e-02,3.540691532657432722e-02,-8.202395373858972771e-02,-1.509406576289234192e-01,1.025759533054311640e-01,-1.950749031555072954e-01,8.762504176385745025e-02,2.313979963145013363e-01,-3.092368008632732836e-03,-2.631643707285140632e-01,-6.332833029410660231e-02,1.890406719632796093e-02,1.050606940934943057e-01,-1.510437191967716614e-02,1.474317348387435556e-02,2.826578028506982962e-02,1.384024401319769726e-01,6.742789490892757420e-02,-2.626084255639707030e-02,-2.383654318151055135e-02,1.176106562290337859e-01,3.154752897659441474e-02,-1.941686892758799077e-01,1.217571748829143763e-01,3.168630949966375759e-02,7.951799670103162909e-02,2.051859103572301890e-01,6.039909396614805831e-02,2.730992850010732220e-01,1.919124600930368074e-01,1.420491298361434840e-01,-4.386158260095124328e-02,4.519253375787794791e-02,1.668180382803133646e-02,-5.084023397647487175e-02,-2.221699207537959908e-01,8.583800769566947431e-03,-1.359374358994806450e-02,4.264699092308885629e-03,4.823154385999309929e-02,-1.919906104601369623e-01,-2.716200977968292185e-01,2.441064654706153608e-03,1.425364379441475537e-01,1.206447304535446588e-02,1.169597252314290986e-01,-9.629063151996027081e-03,8.621455237799699467e-02,7.312357331537544525e-02,-1.933897247322073285e-02,-1.436670510062048878e-01,8.992752444196161488e-02,7.426077822446802701e-02,1.728717341283866615e-01,-9.623540424934542981e-02,-1.193730622466427221e-01,1.820696598251285991e-01,-2.531991354369135250e-01,-8.882507835798035545e-02
1.313547969865619391e-01,-1.388474305371209527e-01,1.775829492135678478e-01,-9.756557087740150291e-02,1.011158138013649142e-02,-2.763654102018870962e-01,-1.166800656633553146e-01,-2.135476032468187901e-01,-8.659772372957805220e-02,-1.725484561342315593e-01,1.644970577550412469e-02,-8.038002060943585936e-02,-2.622809761853647226e-01,-7.062563036366109603e-02,1.869091175885231604e-01,-1.371040191640478800e-01,-1.341308875697726222e-01,-3.362420561271286523e-01,6.384641264168527952e-01,1.246642936968270776e-01,-1.045769209059037169e-01,1.448899769992502695e-01,1.077095099699148933e-01,1.975929799839100109e-01,1.656845048566446543e-01,-3.532815458952079379e-02,-8.933312716011203997e-03,1.131568751235337844e-01,1.106000787560502269e-01,-3.655153240580686497e-02,1.528518674456965376e-01,1.812194150319934027e-01,-7.758273349802675967e-02,3.627529976521293945e-03,1.575912420583789608e-01,2.610209056050032464e-02,-8.183950800685105276e-02,1.109079837742260044e-01,1.277087052304130277e-01,9.533007367044699087e-02,-1.464254306653282010e-02,2.675597110843124793e-01,1.677265438625158700e-01,-8.594372718406361605e-03,-4.970980406263510870e-02,1.862300769773478359e-01,7.648979980359631170e-02,-1.759393136033226557e-01,6.700514667137406899e-02,2.374050405944717890e-01,6.785449946471296123e-02,1.149825182034794890e-01,-7.336872145521629307e-02,-1.028531079176003421e-01,7.121890468849452482e-02,-2.255154271638022123e-01,-2.139367577102873133e-02,-3.878833968778927499e-02,6.869451798192154242e-03,1.010252594773740006e-02,-1.196065221162345704e-02,-7.396472214236349263e-02,3.159990252510286313e-01,-9.966599187796085224e-02,-2.401105926240298116e-01,1.416225383202449339e-01,3.770707111560056557e-02,-2.026190092724124148e-02,7.341785386123533819e-02,-6.784305687076935820e-02,1.111938733285773931e-02,-1.589503882729414661e-02,-1.911688483922641402e-01,-4.225566172774355631e-03,2.800568668098659120e-01,-5.196544784859346428e-02,7.162602070179112206e-03,2.320131987534216345e-01,1.026027253566115238e-01,-1.839754999128853930e-01,2.221687883374976955e-02,-4.343439271697783349e-02,9.627492470557696969e-02,2.049309871333325483e-01,3.414965662824519937e-02,7.854778825352007332e-02,-3.676250080512706297e-01,9.872609508867634300e-04,6.008194014431203489e-02,6.727020686052800902e-02,7.942845979944074264e-02,7.543060345233926212e-02,-1.762616730245795960e-02,-1.142294425920154510e-01,3.300387897246010588e-02,-3.800257861044117891e-02,4.076207103580670871e-02,2.375065377554197443e-01,8.288014585572651971e-02,1.927365909818887779e-01
-1.984634214038188960e-01,1.254635763473379573e-01,7.030485771002224771e-02,-1.969092217980555615e-01,7.479169091411701220e-02,1.636983673182021079e-02,-1.047426939061421938e-02,4.860129527536326613e-03,1.507391864599957332e-01,1.130505202700469863e-01,1.028550107395675810e-02,2.865709223560557878e-02,-2.022716233169420952e-01,9.440052020971248514e-02,1.493181343510422213e-02,8.876039806889081396e-02,5.123009691135955307e-02,1.836964522394982438e-02,4.106931461854883281e-02,-6.737448297564539723e-02,-5.724819542662146904e-02,3.858758330599291186e-01,7.633063089602465379e-02,-3.162203309622121372e-01,2.056001926365406407e-01,-9.775319789597916587e-02,2.517795754638256778e-01,2.998335353290214333e-02,1.212763411061889562e-01,-1.738341483165869450e-01,2.634528683660188331e-01,1.509755826628136344e-01,1.395689382428108860e-01,7.264928242849112705e-02,1.030496998737761988e-01,8.060720886844473243e-02,5.335302474951008483e-02,-9.989598091838153282e-02,3.580858464060295704e-02,-7.147102803959252959e-02,-8.836378997072999453e-02,-2.248364475129279588e-02,9.456115637820471098e-02,-6.208283882548861626e-02,-5.517125939736722967e-02,2.344042907681466101e-02,3.616320968519850521e-01,1.000817135974220173e-01,1.218027295903892498e-01,-1.544801778269769832e-01,2.728650985602941448e-02,-1.043493607304648348e-03,-3.488646881518034371e-02,7.071765014272357597e-02,2.974700484037164430e-02,-3.864604184545556570e-02,5.573252363415688304e-01,6.278603905271057384e-02,-7.402082004410491523e-02,5.423540617806900388e-02,-1.891167562712629813e-02,2.306266887737952465e-02,-3.287210995493691224e-01,-4.717823287489721767e-02,1.687495704776745264e-01,1.260206984412584885e-01,-4.127675774348708859e-02,-1.051944532409786054e-01,2.637031537542438436e-02,9.096808116474855432e-02,1.536881378182621549e-01,5.625141476049497907e-02,-1.080809778777048688e-02,-1.202793747175423256e-01,-3.379901442218282565e-02,1.993126077731625923e-01,2.031453165856328125e-01,4.040739761481232893e-03,-6.554131154603559661e-02,-1.162769086873510355e-01,1.107667500026733309e-01,4.302644988264845566e-02,-1.101510263555634077e-02,-1.619479643040394046e-01,-8.300794452326061557e-02,9.334578042525114305e-02,1.003600184036732151e-01,3.682948794096058999e-03,3.475866068077921450e-02,-1.358764923561058269e-01,-1.153793905325809985e-02,-1.204551595008659520e-01,3.978342410909740945e-02,1.007967190284237285e-01,-9.536129416855403107e-02,-9.827153352616981030e-02,9.606780202177868377e-02,3.499851300184435993e-02,-7.126584334199168036e-02,-7.649872527952250589e-02
