2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,0.000000000000000000e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,0.000000000000000000e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.090746945793446887e+00,-1.951276715784336035e+00,-1.592832332434903186e+00,-1.377055007990221736e+00,-1.935045628438428533e+00,2.279935076146859529e+00,-7.491232940892772474e-01,1.308684358870985109e+00,1.366449491633433766e+00,-1.756983049744137659e+00,1.221404857530430155e+00,-8.915188806791083387e-01,-1.373242712704765722e+00,-1.799765221784091485e-01,1.485739221368825413e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-1.344341340616268088e+00,-1.855951605848482622e+00
2.822360576087761252e+00,-1.843926187979382791e-01,-2.707567246269594552e+00,-1.240427186531581683e+00,-1.157348388807245554e+00,1.651316353877807064e+00,1.803351422723340203e-01,2.207401822711037020e+00,1.048869021355709030e+00,-8.228117516453712366e-01,1.402657139888750182e+00,-1.506528509556384066e+00,-2.892899798662005306e+00,-6.342745214000390375e-01,1.979170708080872032e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-3.110627962814022651e-01,-1.547366097986190958e+00
2.822360576087761252e+00,-1.843926187979382791e-01,-2.707567246269594552e+00,-1.240427186531581683e+00,-1.157348388807245554e+00,1.651316353877807064e+00,1.803351422723340203e-01,2.207401822711037020e+00,1.048869021355709030e+00,-8.228117516453712366e-01,1.402657139888750182e+00,-1.506528509556384066e+00,-2.892899798662005306e+00,-6.342745214000390375e-01,1.979170708080872032e+00,-1.485325436712600533e+00,-1.049273141889762728e+00,-3.110627962814022651e-01,-1.547366097986190958e+00
