ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
9,-86,-61,-62,-57,-70,-74,-80,0,-77,-56,-83,-75,-68,-66,-69,-64,-71,-59,-56
9,-87,-60,-85,-56,-71,-75,-80,0,-77,-56,-83,-75,-67,-68,-87,-67,-68,-65,-54
9,-87,-61,-79,-59,-70,-76,-80,0,-77,-54,-83,-74,-68,-64,-81,-64,-67,-65,-53
9,-87,-61,-79,-59,-70,-76,-80,0,-77,-54,-83,-74,-68,-64,-81,-64,-67,-65,-53
9,-87,-62,-63,-53,-66,-76,-78,0,-73,-54,-81,-78,-65,-74,-65,-62,-68,-54,-47
9,-87,-62,-63,-53,-66,-76,-78,0,-73,-54,-81,-78,-65,-74,-65,-62,-68,-54,-47
9,-87,-62,-63,-53,-66,-76,-78,0,-73,-54,-81,-78,-65,-74,-65,-62,-68,-54,-47
9,-82,-66,-64,-57,-66,-73,-79,-74,-74,-57,-86,-76,-82,-66,-66,-57,-65,-58,-61
9,-80,-67,-62,-60,-73,-74,-88,-73,-75,-57,-89,-76,-60,-73,-69,-58,-65,-58,-51
9,-80,-67,-62,-60,-73,-74,-88,-73,-75,-57,-89,-76,-60,-73,-69,-58,-65,-58,-51
9,-90,-66,-66,-58,-83,-74,-77,-73,-75,-56,-77,-72,-62,-77,-69,-60,-63,-67,-51
9,-90,-66,-66,-58,-83,-74,-77,-73,-75,-56,-77,-72,-62,-77,-69,-60,-63,-67,-51
9,-82,-68,-64,-59,-71,-89,-77,-79,-76,-54,-77,-72,-60,-69,-76,-58,-65,-67,-52
9,-82,-68,-64,-59,-71,-89,-77,-79,-76,-54,-77,-72,-60,-69,-76,-58,-65,-67,-52
9,-82,-64,-65,-58,-72,-75,-78,-90,-76,-57,-77,-65,-56,-69,-73,-58,-65,-67,-53
9,-82,-64,-65,-58,-72,-75,-78,-90,-76,-57,-77,-65,-56,-69,-73,-58,-65,-67,-53
9,-82,-54,-65,-64,-75,-79,-77,-88,-87,-53,-88,-74,-79,-86,-73,-86,-63,-61,-67
9,-82,-54,-65,-64,-75,-79,-77,-88,-87,-53,-88,-74,-79,-86,-73,-86,-63,-61,-67
9,-83,-60,-63,-58,-75,-79,-77,-76,-87,-52,-88,-73,-65,-86,-69,-58,-64,-65,-49
9,-83,-60,-63,-58,-75,-79,-77,-76,-87,-52,-88,-73,-65,-86,-69,-58,-64,-65,-49
9,-82,-61,-63,-88,-75,-79,-77,-76,-69,-46,-88,-81,-61,-66,-66,-63,-62,-62,-54
9,-82,-61,-63,-88,-75,-79,-77,-76,-69,-46,-88,-81,-61,-66,-66,-63,-62,-62,-54
9,-82,-61,-58,-58,-89,-74,-83,-76,-79,-48,-88,-81,-53,-66,-71,-68,-69,-62,-52
9,-82,-61,-58,-58,-89,-74,-83,-76,-79,-48,-88,-81,-53,-66,-71,-68,-69,-62,-52
9,-79,-61,-66,-58,-89,-91,-83,-76,-73,-50,-83,-81,-80,-81,-71,-66,-80,-79,-55
9,-79,-61,-66,-58,-89,-91,-83,-76,-73,-50,-83,-81,-80,-81,-71,-66,-80,-79,-55
9,-79,-62,-64,-60,-70,-73,-83,-76,-72,-47,-81,-81,-81,-81,-65,-66,-68,-79,-56
9,-79,-62,-64,-60,-70,-73,-83,-76,-72,-47,-81,-81,-81,-81,-65,-66,-68,-79,-56
9,-79,-66,-65,-58,-69,-73,-83,-85,-72,-49,-81,-73,-81,-70,-69,-64,-68,-62,-65
9,-79,-66,-65,-58,-69,-73,-83,-85,-72,-49,-81,-73,-81,-70,-69,-64,-68,-62,-65
9,-79,-62,-62,-59,-74,-75,-82,-85,-73,-62,-81,-72,-82,-69,-69,-66,-66,-65,-54
9,-79,-62,-62,-59,-74,-75,-82,-85,-73,-62,-81,-72,-82,-69,-69,-66,-66,-65,-54
9,-79,-63,-60,-57,-73,-75,-80,-77,-72,-47,-81,-67,-64,-70,-69,-64,-66,-63,-52
9,-79,-63,-60,-57,-73,-75,-80,-77,-72,-47,-81,-67,-64,-70,-69,-64,-66,-63,-52
9,-79,-69,-88,-56,-74,-86,-80,-79,-72,-46,-81,-70,-66,-72,-75,-82,-65,-84,-55
9,-79,-69,-88,-56,-74,-86,-80,-79,-72,-46,-81,-70,-66,-72,-75,-82,-65,-84,-55
9,0,-67,-68,-64,-71,-86,-80,-79,-72,-53,-81,-70,-67,-62,-65,-64,-65,-84,-82
9,0,-67,-68,-64,-71,-86,-80,-79,-72,-53,-81,-70,-67,-62,-65,-64,-65,-84,-82
9,0,-67,-68,-64,-71,-86,-80,-79,-72,-53,-81,-70,-67,-62,-65,-64,-65,-84,-82
9,-83,-63,-85,-59,-71,-83,-79,-79,-74,-69,-86,-76,-83,-66,-69,-88,-65,-64,-55
9,-83,-67,-68,-90,-72,-73,-77,-78,-78,-53,-82,-76,-61,-62,-63,-60,-62,-64,-56
9,-83,-67,-68,-90,-72,-73,-77,-78,-78,-53,-82,-76,-61,-62,-63,-60,-62,-64,-56
9,-83,-65,-68,-53,-74,-79,-79,-78,-75,-53,-82,-76,-61,-63,-85,-65,-62,-64,-48
9,-83,-65,-68,-53,-74,-79,-79,-78,-75,-53,-82,-76,-61,-63,-85,-65,-62,-64,-48
9,-83,-65,-68,-53,-74,-79,-79,-78,-75,-53,-82,-76,-61,-63,-85,-65,-62,-64,-48
9,-83,-67,-68,-56,-74,-80,-75,-78,-75,-58,-82,-74,-64,-86,-67,-66,-62,-59,-49
9,-82,-67,-80,-53,-88,-80,-78,-80,-84,-53,-80,-74,-80,-70,-70,-68,-65,-65,-73
9,-82,-67,-80,-53,-88,-80,-78,-80,-84,-53,-80,-74,-80,-70,-70,-68,-65,-65,-73
9,-82,-67,-80,-53,-88,-80,-78,-80,-84,-53,-80,-74,-80,-70,-70,-68,-65,-65,-73
9,-82,-65,-59,-66,-67,-79,-78,-79,-75,-56,-80,-70,-67,-71,-68,-70,-74,-61,-59
9,-82,-65,-59,-66,-67,-79,-78,-79,-75,-56,-80,-70,-67,-71,-68,-70,-74,-61,-59
9,-82,-65,-59,-66,-67,-79,-78,-79,-75,-56,-80,-70,-67,-71,-68,-70,-74,-61,-59
9,-83,-65,-65,-88,-90,-79,-78,-80,-75,-58,-82,-76,-62,-71,-67,-65,-74,-59,-57
9,-83,-61,-62,-59,-72,-79,-78,-80,-81,-53,-82,-76,-68,-71,-69,-66,-67,-65,-52
9,-83,-61,-62,-59,-72,-79,-78,-80,-81,-53,-82,-76,-68,-71,-69,-66,-67,-65,-52
9,-83,-61,-62,-59,-72,-79,-78,-80,-81,-53,-82,-76,-68,-71,-69,-66,-67,-65,-52
9,-83,-61,-65,-59,-71,-79,-78,-80,-81,-55,-82,-76,-74,-69,-70,-66,-67,-77,-73
9,-83,-61,-65,-59,-71,-79,-78,-80,-81,-55,-82,-76,-74,-69,-70,-66,-67,-77,-73
9,-83,-60,-58,-60,-71,-79,-78,-78,-76,-53,-83,-75,-67,-67,-66,-66,-88,-62,-52
9,-83,-60,-62,-59,-68,-79,-78,-76,-76,-53,-83,-75,-66,-77,-65,-66,-67,-60,-51
9,-83,-60,-62,-59,-68,-79,-78,-76,-76,-53,-83,-75,-66,-77,-65,-66,-67,-60,-51
9,-83,-60,-62,-59,-68,-79,-78,-76,-76,-53,-83,-75,-66,-77,-65,-66,-67,-60,-51
9,-83,-60,-66,-56,-67,0,-78,-79,-76,-58,-82,-75,-65,-77,-65,-60,-68,-56,-88
9,-83,-91,-66,-55,-67,-75,-76,-73,-71,-57,-83,-75,-59,-68,-66,-65,-62,-61,-48
9,-83,-91,-66,-55,-67,-75,-76,-73,-71,-57,-83,-75,-59,-68,-66,-65,-62,-61,-48
9,-82,-91,-63,-57,-69,-75,-78,-75,-74,-62,-83,-72,-58,-68,-67,-60,-66,-55,-89
9,-82,-91,-63,-57,-69,-75,-78,-75,-74,-62,-83,-72,-58,-68,-67,-60,-66,-55,-89
9,-82,-91,-63,-57,-69,-75,-78,-75,-74,-62,-83,-72,-58,-68,-67,-60,-66,-55,-89
9,-80,-65,-62,-60,-75,-75,-89,-74,-74,-57,-75,-72,-60,-68,-67,-58,-65,-64,-48
9,-80,-65,-62,-60,-75,-75,-89,-74,-74,-57,-75,-72,-60,-68,-67,-58,-65,-64,-48
9,-80,-65,-74,-58,-74,-70,-89,-76,-73,-55,-76,-72,-62,-74,-82,-60,-66,-63,-85
9,-81,-66,-63,-59,-73,-73,-78,-76,-74,-57,-76,-69,-62,-71,-67,-58,-67,-63,-50
9,-81,-66,-63,-59,-73,-73,-78,-76,-74,-57,-76,-69,-62,-71,-67,-58,-67,-63,-50
9,-81,-65,-65,-58,-75,-75,-86,-73,-76,-90,-80,-75,-63,-66,-76,-62,-60,-68,-54
9,-81,-65,-65,-58,-75,-75,-86,-73,-76,-90,-80,-75,-63,-66,-76,-62,-60,-68,-54
9,-81,-65,-65,-58,-75,-75,-86,-73,-76,-90,-80,-75,-63,-66,-76,-62,-60,-68,-54
9,-81,-59,-62,-56,-73,-75,-86,-80,-76,-51,-88,-76,-65,-70,-71,-62,-64,-64,-50
9,-81,-59,-62,-56,-73,-75,-86,-80,-76,-51,-88,-76,-65,-70,-71,-62,-64,-64,-50
9,-83,-60,-60,-85,-67,-73,-86,-80,-76,-46,-88,-76,-60,-69,-64,-64,-62,-64,-54
9,-83,-60,-60,-85,-67,-73,-86,-80,-76,-46,-88,-76,-60,-69,-64,-64,-62,-64,-54
9,-83,-69,-61,-59,-70,-81,-78,-80,-75,-48,-88,-71,-66,-68,-70,-80,-68,-64,-58
9,-83,-69,-61,-59,-70,-81,-78,-80,-75,-48,-88,-71,-66,-68,-70,-80,-68,-64,-58
9,-83,-64,-82,-59,-69,-81,-78,-80,-81,-48,-88,-71,-70,-68,-68,-71,-70,-67,-59
9,-83,-64,-82,-59,-69,-81,-78,-80,-81,-48,-88,-71,-70,-68,-68,-71,-70,-67,-59
9,-83,-64,-82,-59,-69,-81,-78,-80,-81,-48,-88,-71,-70,-68,-68,-71,-70,-67,-59
9,-83,-64,-67,-86,-71,-77,-82,-80,-71,-49,-83,-75,-66,-68,-68,-65,-65,-67,-56
9,-83,-64,-67,-86,-71,-77,-82,-80,-71,-49,-83,-75,-66,-68,-68,-65,-65,-67,-56
9,-83,-63,-63,-62,-88,-75,-81,-80,-71,-47,-83,-78,-69,-67,-65,-68,-64,-67,-57
9,-83,-63,-62,-57,-71,-75,-81,0,-71,-47,-81,-73,-68,-66,-67,-65,-62,-68,-57
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,-62,-64,-57,-73,-75,-84,0,-71,-48,-81,-73,-68,-66,-67,-68,-63,-69,-54
10,-80,-66,-51,-56,-63,-69,-73,0,-71,-62,-72,-65,-62,-65,-70,-66,-60,-70,-48
10,-80,-66,-51,-56,-63,-69,-73,0,-71,-62,-72,-65,-62,-65,-70,-66,-60,-70,-48
10,-81,-66,-50,-54,-61,-70,-73,0,0,-60,-73,-62,-62,-66,-71,-67,-60,-86,-49
10,-81,-66,-50,-54,-61,-70,-73,0,0,-60,-73,-62,-62,-66,-71,-67,-60,-86,-49
10,-80,-66,-51,-54,-63,-68,-73,0,-74,-65,-72,-88,-84,-69,-71,-67,-63,-70,-84
10,-80,-66,-51,-54,-63,-68,-73,0,-74,-65,-72,-88,-84,-69,-71,-67,-63,-70,-84
10,-80,-66,-86,-87,-62,-68,-75,0,-72,-59,-73,-66,-66,-88,-72,-67,-63,-69,-49
10,-80,-66,-86,-87,-62,-68,-75,0,-72,-59,-73,-66,-66,-88,-72,-67,-63,-69,-49
10,-80,-66,-86,-87,-62,-68,-75,0,-72,-59,-73,-66,-66,-88,-72,-67,-63,-69,-49
10,-80,-66,-86,-87,0,-68,-75,0,-72,-59,-73,-66,0,0,-72,-67,0,0,0
10,-80,-66,-86,-87,0,-68,-75,0,-72,-59,-73,-66,0,0,-72,-67,0,0,0
10,0,0,-86,0,0,0,-75,0,0,-59,-73,-66,0,0,-72,-67,0,0,0
10,0,0,-86,0,0,0,-75,0,0,-59,-73,-66,0,0,-72,-67,0,0,0
10,0,0,-86,0,0,0,-75,0,0,0,-73,-66,0,0,0,-67,0,0,0
10,0,0,-86,0,0,0,-75,0,0,0,-73,-66,0,0,0,-67,0,0,0
10,0,0,-86,0,0,0,-75,0,0,0,-73,-66,0,0,0,-67,0,0,0
10,-80,-67,-50,-55,-63,-69,-75,0,-74,-61,-73,-64,-63,-66,-71,-68,-63,-67,-46
10,-80,-67,-50,-55,-63,-69,-75,0,-74,-61,-73,-64,-63,-66,-71,-68,-63,-67,-46
10,-82,-63,-88,-53,-64,-69,-75,0,-75,-59,-73,-62,-69,-63,-71,-67,-67,-64,-50
10,-82,-63,-88,-53,-64,-69,-75,0,-75,-59,-73,-62,-69,-63,-71,-67,-67,-64,-50
10,-80,-67,-62,-57,-62,-69,-74,0,-75,-59,-73,-62,-69,-65,-71,-75,-64,-67,-51
10,-80,-67,-62,-57,-62,-69,-74,0,-75,-59,-73,-62,-69,-65,-71,-75,-64,-67,-51
10,-80,-62,-62,-56,-63,-69,-76,0,-72,-61,-73,-64,-69,-63,-72,-68,-64,-66,-48
10,-80,-62,-62,-56,-63,-69,-76,0,-72,-61,-73,-64,-69,-63,-72,-68,-64,-66,-48
10,-80,-62,-62,-56,-63,-69,-76,0,-72,-61,-73,-64,-69,-63,-72,-68,-64,-66,-48
10,-81,-67,-53,-71,-62,-69,-75,0,-72,-62,-73,-64,-67,-66,-70,-68,-63,-64,-48
10,-81,-67,-53,-71,-62,-69,-75,0,-72,-62,-73,-64,-67,-66,-70,-68,-63,-64,-48
10,-81,-88,-48,-54,-62,-69,-64,0,-72,-57,-73,-87,-63,-66,-72,-68,-86,-69,-47
10,-81,-65,-51,-88,-63,-69,-64,0,-73,-58,-71,-62,-61,-66,-69,-71,-64,-69,-49
10,-81,-65,-51,-88,-63,-69,-64,0,-73,-58,-71,-62,-61,-66,-69,-71,-64,-69,-49
10,-81,-86,-48,-53,-76,-69,-74,-87,-71,-58,-72,-62,-66,-68,-70,-63,-63,-69,-47
10,-81,-86,-48,-53,-76,-69,-74,-87,-71,-58,-72,-62,-66,-68,-70,-63,-63,-69,-47
10,-81,-86,-48,-53,-76,-69,-74,-87,-71,-58,-72,-62,-66,-68,-70,-63,-63,-69,-47
10,-81,-64,-51,-55,-64,-69,-74,-87,-74,-61,-71,-64,-68,-62,-70,-70,-66,-70,-46
10,-81,-64,-51,-55,-64,-69,-74,-87,-74,-61,-71,-64,-68,-62,-70,-70,-66,-70,-46
10,-90,-67,-49,0,0,-69,-89,-87,-74,-58,-72,-63,-63,-67,-72,-68,-65,-70,-46
10,-90,-67,-49,0,0,-69,-89,-87,-74,-58,-72,-63,-63,-67,-72,-68,-65,-70,-46
10,-78,-65,-51,-57,-86,-69,-74,-87,-74,-63,-70,-64,-67,-66,-72,-65,-62,-66,-47
10,-78,-65,-51,-57,-86,-69,-74,-87,-74,-63,-70,-64,-67,-66,-72,-65,-62,-66,-47
10,-78,-60,-51,-60,-64,-71,-74,-87,-74,-88,-70,-63,-67,-66,-71,-61,-88,-63,-48
10,-78,-60,-51,-60,-64,-71,-74,-87,-74,-88,-70,-63,-67,-66,-71,-61,-88,-63,-48
10,-79,-65,-50,-60,-62,-77,-80,-87,-74,-55,-74,-68,-66,-67,-79,-63,-59,-60,-46
10,-79,-65,-50,-60,-62,-77,-80,-87,-74,-55,-74,-68,-66,-67,-79,-63,-59,-60,-46
10,-79,-63,-51,-62,-63,-75,-80,0,-73,-64,-75,-68,-66,-67,-69,-62,-59,-63,-83
10,-79,-63,-51,-62,-63,-75,-80,0,-73,-64,-75,-68,-66,-67,-69,-62,-59,-63,-83
10,-79,-58,-56,-81,-63,-75,-75,0,-73,-63,-80,-68,-76,-70,-81,-83,-63,-61,-81
10,-79,-58,-56,-81,-63,-75,-75,0,-73,-63,-80,-68,-76,-70,-81,-83,-63,-61,-81
10,-86,-57,-54,-55,-63,-73,-81,-79,-76,-72,-72,-68,-66,-65,-69,-62,-61,-63,-49
10,-86,-57,-54,-55,-63,-73,-81,-79,-76,-72,-72,-68,-66,-65,-69,-62,-61,-63,-49
10,-86,-57,-54,-55,-63,-73,-81,-79,-76,-72,-72,-68,-66,-65,-69,-62,-61,-63,-49
10,-86,-57,-54,-55,-63,-73,-81,-79,-76,-72,-72,-68,-66,-65,-69,-62,-61,-63,-49
10,-85,-62,-59,-53,-82,-73,-81,-79,-72,-59,-72,-71,-79,-65,-75,-57,-61,-66,-54
10,-85,-62,-59,-53,-82,-73,-81,-79,-72,-59,-72,-71,-79,-65,-75,-57,-61,-66,-54
10,-85,-64,-54,-55,-70,-73,-81,-88,-71,-81,-72,-73,-66,-69,-75,-58,-63,-81,-55
10,-85,-64,-54,-55,-70,-73,-81,-88,-71,-81,-72,-73,-66,-69,-75,-58,-63,-81,-55
10,-85,-64,-56,-56,-69,-73,-81,-88,-71,-81,-72,-73,-66,-69,-75,-58,-63,-81,-53
10,-85,-64,-56,-56,-69,-73,-81,-88,-71,-81,-72,-73,-66,-69,-75,-58,-63,-81,-53
10,-85,-59,-56,-52,-67,-73,-69,-88,-76,-81,-72,-72,-66,-69,-75,-58,-68,-67,-53
10,-85,-59,-56,-52,-67,-73,-69,-88,-76,-81,-72,-72,-66,-69,-75,-58,-68,-67,-53
10,-85,-57,-90,-54,-85,-69,-79,-88,-74,-81,0,-70,-64,-68,-75,-64,-69,-63,-46
10,-85,-57,-90,-54,-85,-69,-79,-88,-74,-81,0,-70,-64,-68,-75,-64,-69,-63,-46
10,-85,-63,-48,-53,-66,-69,-80,-84,-71,-61,0,-70,-66,-68,-74,-64,-69,-61,-49
10,-85,-63,-48,-53,-66,-69,-80,-84,-71,-61,0,-70,-66,-68,-74,-64,-69,-61,-49
10,0,-64,-47,-52,-74,-69,-80,-84,-71,-59,0,-75,-66,-68,-72,-75,-70,-63,-72
10,0,-64,-47,-52,-74,-69,-80,-84,-71,-59,0,-75,-66,-68,-72,-75,-70,-63,-72
10,0,-64,-47,-52,-74,-69,-80,-84,-71,-59,0,-75,-66,-68,-72,-75,-70,-63,-72
10,0,-58,-63,-87,-75,-75,-78,-84,-73,-58,-78,-77,-74,-64,-75,-62,-67,-70,-57
10,0,-58,-63,-87,-75,-75,-78,-84,-73,-58,-78,-77,-74,-64,-75,-62,-67,-70,-57
10,0,-63,-52,-53,-74,-75,-78,-84,-73,-59,-78,-73,-65,-60,-75,-62,-66,-62,-54
10,0,-63,-52,-53,-74,-75,-78,-84,-73,-59,-78,-73,-65,-60,-75,-62,-66,-62,-54
10,0,-62,-47,-52,-75,0,-78,-84,-73,-62,-78,-73,-59,-60,-72,-63,-66,-60,-54
10,0,-62,-47,-52,-75,0,-78,-84,-73,-62,-78,-73,-59,-60,-72,-63,-66,-60,-54
10,-86,-63,-46,-53,-87,0,-83,-82,-73,-58,-76,-72,-62,-69,-74,-59,-61,-60,-56
10,-86,-63,-46,-53,-87,0,-83,-82,-73,-58,-76,-72,-62,-69,-74,-59,-61,-60,-56
10,-85,-64,-47,-53,-72,0,-83,-82,-73,-60,-75,-72,-62,0,-70,-59,-61,-63,-50
10,-85,-64,-47,-53,-72,0,-83,-82,-73,-60,-75,-72,-62,0,-70,-59,-61,-63,-50
10,-85,-69,-53,-53,-72,0,-80,-82,-73,-53,-77,-78,-68,-77,-66,-57,-65,-62,-51
10,-85,-69,-53,-53,-72,0,-80,-82,-73,-53,-77,-78,-68,-77,-66,-57,-65,-62,-51
10,-85,-62,-53,-56,-68,0,-76,-82,0,-54,-75,-78,-85,-77,-68,-57,-67,-63,-59
10,-85,-62,-53,-56,-68,0,-76,-82,0,-54,-75,-78,-85,-77,-68,-57,-67,-63,-59
10,-85,-64,-51,-85,-65,-73,-72,-82,-75,-54,-75,-73,-85,-67,-72,-57,-69,-63,-55
10,-85,-64,-51,-85,-65,-73,-72,-82,-75,-54,-75,-73,-85,-67,-72,-57,-69,-63,-55
10,-85,-64,-51,-85,-65,-73,-72,-82,-75,-54,-75,-73,-85,-67,-72,-57,-69,-63,-55
10,-85,-63,-51,-52,-65,-73,-77,-82,-75,-57,-78,-83,-62,-63,-70,-89,-66,-88,-55
10,-85,-62,-51,-56,-71,-74,-77,-79,-69,-57,-78,-67,-62,-69,-71,-57,-67,-69,-59
10,-85,-62,-51,-56,-71,-74,-77,-79,-69,-57,-78,-67,-62,-69,-71,-57,-67,-69,-59
10,0,-62,-55,-51,-65,-72,-77,-82,-71,-57,-78,-65,-66,-64,-65,-58,-68,-56,-64
10,0,-62,-55,-51,-65,-72,-77,-82,-71,-57,-78,-65,-66,-64,-65,-58,-68,-56,-64
10,-80,-60,-45,-57,-67,-70,-75,-80,-69,-59,-75,-69,-64,-69,-69,-58,-62,-62,-66
10,-80,-60,-45,-57,-67,-70,-75,-80,-69,-59,-75,-69,-64,-69,-69,-58,-62,-62,-66
10,-80,-62,-46,-54,-85,-69,-77,-84,-71,-58,-72,-63,-65,-64,-69,-76,-63,-88,-50
10,-80,-62,-46,-54,-85,-69,-77,-84,-71,-58,-72,-63,-65,-64,-69,-76,-63,-88,-50
10,-80,-62,-46,-54,-85,-69,-77,-84,-71,-58,-72,-63,-65,-64,-69,-76,-63,-88,-50
10,-80,-86,-52,-61,-62,-72,-76,-84,-71,-60,-75,-62,-87,-67,-70,-62,-61,-57,-48
10,-80,-86,-52,-61,-62,-72,-76,-84,-71,-60,-75,-62,-87,-67,-70,-62,-61,-57,-48
10,-80,-59,-50,-57,-62,-72,-76,-84,-74,-59,-73,-69,-87,-68,-68,-60,-57,-61,-48
10,-80,-59,-50,-57,-62,-72,-76,-84,-74,-59,-73,-69,-87,-68,-68,-60,-57,-61,-48
10,-80,-63,-63,-85,-61,-72,-78,-84,-74,-58,-73,-69,-66,-68,-68,-58,-65,-57,-47
10,-80,-63,-63,-85,-61,-72,-78,-84,-74,-58,-73,-69,-66,-68,-68,-58,-65,-57,-47
10,-81,-64,-51,-65,-61,-79,-78,-82,-74,-58,-75,-71,-63,-66,-69,-59,-59,-59,-47
10,-81,-64,-51,-65,-61,-79,-78,-82,-74,-58,-75,-71,-63,-66,-69,-59,-59,-59,-47
10,-81,-64,-51,-65,-61,-79,-78,-82,-74,-58,-75,-71,-63,-66,-69,-59,-59,-59,-47
10,-81,-63,-54,-62,-84,-79,-78,-82,-71,-59,-75,-72,-64,-67,-69,-65,-59,-62,-47
10,-81,-57,-57,-89,-63,-75,-78,-82,-75,-61,-73,-70,-64,-67,-69,-71,-65,-59,-48
10,-81,-57,-57,-89,-63,-75,-78,-82,-75,-61,-73,-70,-64,-67,-69,-71,-65,-59,-48
10,-81,-82,-55,-52,-63,-75,-78,-82,-75,-73,-73,-70,-67,-67,-69,-72,-82,-59,-82
10,-81,-82,-55,-52,-63,-75,-78,-82,-75,-73,-73,-70,-67,-67,-69,-72,-82,-59,-82
10,-81,-76,-54,-53,-63,-75,-78,-82,-75,-64,-76,-71,-66,-67,-69,-76,-61,-65,-54
10,-81,-76,-54,-53,-63,-75,-78,-82,-75,-64,-76,-71,-66,-67,-69,-76,-61,-65,-54
10,-81,-65,-51,0,0,-75,-76,-76,-67,-60,-76,-76,-63,-66,-74,-67,-62,-67,-59
10,-81,-65,-51,0,0,-75,-76,-76,-67,-60,-76,-76,-63,-66,-74,-67,-62,-67,-59
10,-81,-65,-51,0,0,-75,-76,-76,-67,-60,-76,-76,-63,-66,-74,-67,-62,-67,-59
10,0,-63,-50,-55,-69,-75,-76,-78,-72,-59,-76,-76,-70,-65,-72,-67,-69,-70,-56
10,0,-63,-50,-55,-69,-75,-76,-78,-72,-59,-76,-76,-70,-65,-72,-67,-69,-70,-56
10,0,-65,-52,-85,-67,-75,-72,-78,-72,-60,-76,-76,-71,-65,-72,-67,-68,-69,-79
10,0,-65,-52,-85,-67,-75,-72,-78,-72,-60,-76,-76,-71,-65,-72,-67,-68,-69,-79
10,0,-65,-52,-85,-67,-75,-72,-78,-72,-60,-76,-76,-71,-65,-72,-67,-68,-69,-79
10,0,-56,-53,-50,-68,-68,-72,-78,-76,-59,-81,-76,-64,-74,-72,-65,-70,-62,-51
10,-77,-56,-75,-50,-71,-86,-72,-78,-76,-63,-77,-76,-61,-74,-79,-68,-70,-62,-47
10,-77,-56,-75,-50,-71,-86,-72,-78,-76,-63,-77,-76,-61,-74,-79,-68,-70,-62,-47
10,-77,-56,-75,-50,-71,-86,-72,-78,-76,-63,-77,-76,-61,-74,-79,-68,-70,-62,-47
10,-77,-62,-79,-52,-69,-86,-72,-83,-76,-64,-77,-77,-65,-74,-77,-63,-70,-80,-50
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-81,-51,-48,-83,-68,-70,-72,0,0,-71,0,-72,-59,-61,-72,-64,-61,-62,-56
11,-81,-51,-48,-83,-68,-70,-72,0,0,-71,0,-72,-59,-61,-72,-64,-61,-62,-56
11,-81,-51,-47,-54,-84,-76,-69,0,0,-67,-79,-68,-70,-58,-69,-64,-59,-61,-64
11,-81,-51,-47,-54,-84,-76,-69,0,0,-67,-79,-68,-70,-58,-69,-64,-59,-61,-64
11,0,-52,-48,-52,-82,-70,-70,0,-81,-63,-82,-71,-64,-58,-75,-69,-60,-64,-62
11,0,-52,-48,-52,-82,-70,-70,0,-81,-63,-82,-71,-64,-58,-75,-69,-60,-64,-62
11,-87,-52,-50,-84,-66,-76,-68,0,-84,-67,-82,-69,-55,-55,-70,-65,-60,-65,-62
11,-87,-52,-50,-84,-66,-76,-68,0,-84,-67,-82,-69,-55,-55,-70,-65,-60,-65,-62
11,-87,-52,-51,-50,-83,-76,-68,0,-84,-84,-82,-70,-55,-70,-71,-65,-60,-67,-57
11,-87,-52,-51,-50,-83,-76,-68,0,-84,-84,-82,-70,-55,-70,-71,-65,-60,-67,-57
11,-87,-52,-51,-50,-83,-76,-68,0,-84,-84,-82,-70,-55,-70,-71,-65,-60,-67,-57
11,-87,-51,-50,-53,-67,-74,-69,0,-84,-66,-80,-68,-65,-59,-71,-65,-60,-67,-67
11,-87,-51,-50,-53,-67,-74,-69,0,-84,-66,-80,-68,-65,-59,-71,-65,-60,-67,-67
11,-87,-54,-49,-52,-71,-75,-70,0,-83,-65,-81,-70,-60,-62,-59,-65,-57,-68,-63
11,-87,-54,-49,-52,-71,-75,-70,0,-83,-65,-81,-70,-60,-62,-59,-65,-57,-68,-63
11,-87,-46,-82,-52,-77,-75,-69,-79,-83,-68,-81,-71,-55,-87,-59,-64,-67,-63,-57
11,-87,-46,-82,-52,-77,-75,-69,-79,-83,-68,-81,-71,-55,-87,-59,-64,-67,-63,-57
11,-87,-51,-55,-54,-87,-75,-68,-79,-83,-65,-81,-66,0,-58,-59,-63,-64,-63,-65
11,-87,-51,-55,-54,-87,-75,-68,-79,-83,-65,-81,-66,0,-58,-59,-63,-64,-63,-65
11,-84,-52,-52,-83,-72,-75,-68,-79,-83,-65,-81,-68,-54,-58,-59,-62,-60,-65,-59
11,-84,-52,-52,-83,-72,-75,-68,-79,-83,-65,-81,-68,-54,-58,-59,-62,-60,-65,-59
11,-84,-52,-49,-49,-66,-75,-79,-79,-83,-69,-81,-67,-55,-69,-69,-62,-79,-65,-59
11,-84,-52,-49,-49,-66,-75,-79,-79,-83,-69,-81,-67,-55,-69,-69,-62,-79,-65,-59
11,-84,-52,-49,-49,-66,-75,-79,-79,-83,-69,-81,-67,-55,-69,-69,-62,-79,-65,-59
11,-89,-52,-46,-86,-82,-75,-68,-79,-87,-89,-82,-88,-58,-70,-76,-62,-61,-66,-56
11,-89,-52,-46,-86,-82,-75,-68,-79,-87,-89,-82,-88,-58,-70,-76,-62,-61,-66,-56
